subject,run,phase,window_start_tr,window_stop_tr,window_start_sec,window_stop_sec,fd_mean,fd_max,valid_fraction,R_phase,D_eff,M_tau,mean_fc,mean_abs_fc,inside_baseline_regime
sub-03,3,ROR,581,656,464.8,524.8000000000001,0.226481646666667,0.4798724199999998,1.0,0.3685553441527181,0.022752057783623235,0.11553698711783873,0.16595494340888434,0.34432637877924954,False
sub-03,3,ROR,600,675,480.0,540.0,0.22018777813333373,0.4521904999999998,1.0,0.3413170302130251,0.027490688923417557,0.165664072126526,0.1571920859297693,0.30830373462786714,False
sub-03,3,ROR,619,694,495.20000000000005,555.2,0.21627776333333382,0.4521904999999998,1.0,0.2928876615961595,0.028229077055209675,0.1181921125173888,0.11321050423069166,0.3026587814988915,True
sub-03,3,ROR,638,713,510.40000000000003,570.4,0.20715852666666734,0.4521904999999998,1.0,0.3068247572836767,0.028138065788901843,0.12971361520168653,0.1332438810042845,0.3026278543845898,True
sub-03,3,ROR,657,732,525.6,585.6,0.23211444800000086,0.5850722500000002,1.0,0.32718470280329814,0.029819994622363365,0.11140252742165752,0.1344051536496162,0.29288459640655723,True
sub-03,3,ROR,676,751,540.8000000000001,600.8000000000001,0.24680503853333402,0.5850722500000002,1.0,0.3186262683325015,0.028890208381054144,0.11467586270263178,0.13022105494345368,0.2982941189556472,True
sub-03,3,ROR,695,770,556.0,616.0,0.24505982400000045,0.5850722500000002,1.0,0.2990207405927548,0.029189658051177382,0.10968067700446053,0.12482305534164397,0.2982068562996457,True
sub-03,3,ROR,714,789,571.2,631.2,0.25575013733333335,0.5850722500000002,1.0,0.2703540803836961,0.03241891701164806,0.0933934487766797,0.10072541010778657,0.28032186253904334,False
sub-03,3,ROR,733,808,586.4,646.4000000000001,0.243477968,0.5267143000000001,1.0,0.2629459360089961,0.03263519309583042,0.11537500579667728,0.09329743409703121,0.2781231540332796,True
sub-03,3,ROR,752,827,601.6,661.6,0.23906196800000004,0.4675957000000001,1.0,0.24016364140849153,0.03182854679154074,0.09377798192512354,0.06657702368461658,0.28318593988926644,False
sub-03,3,ROR,771,846,616.8000000000001,676.8000000000001,0.2343411426666667,0.4675957000000001,1.0,0.30108726462209473,0.03024031546510729,0.11449509753175684,0.11521701501501197,0.2916782282180603,True
sub-03,3,ROR,790,865,632.0,692.0,0.22966912133333334,0.5169935000000001,1.0,0.29201955299528726,0.02900535177527289,0.11047440225399109,0.09811384858790537,0.2979582779730857,True
sub-03,3,ROR,809,884,647.2,707.2,0.24240172666666676,0.7182701000000048,1.0,0.2919300286500025,0.029604283872131532,0.14408611579192027,0.1102724824122862,0.2954818112995585,True
sub-03,3,ROR,828,903,662.4000000000001,722.4000000000001,0.24403353266666694,0.7182701000000048,1.0,0.2801980110372897,0.030492432985005067,0.12823344843982326,0.098743503138705,0.2897527559512131,True
sub-03,3,ROR,847,922,677.6,737.6,0.2623956533333336,0.7182701000000048,1.0,0.23546196692633145,0.030600838404654614,0.11443854980842799,0.07251635372808989,0.29016853335357934,True
sub-03,3,ROR,866,941,692.8000000000001,752.8000000000001,0.2669487520000005,0.7182701000000048,1.0,0.26223022847043453,0.03140617145029655,0.11389965795948874,0.09012323730558951,0.28732658457430255,True
sub-03,3,ROR,885,960,708.0,768.0,0.25008666800000057,0.59638815,1.0,0.21463648347408537,0.03172696894184033,0.09887098408322581,0.06740083368388392,0.28503693288605086,True
sub-03,3,ROR,904,979,723.2,783.2,0.24978978533333376,0.59638815,1.0,0.28795129175989415,0.031242120181218812,0.11999508783759641,0.10931389542087497,0.287319224815573,True
sub-03,3,ROR,923,998,738.4000000000001,798.4000000000001,0.25318184933333393,0.54112325,1.0,0.3488402336261732,0.028613194224056417,0.13463406272172354,0.16524236783371335,0.3016754831104918,True
sub-03,3,ROR,942,1017,753.6,813.6,0.2580312053333334,0.54112325,1.0,0.3318377994734847,0.02864510285957675,0.13245930864444388,0.15753162074154536,0.30075904865446723,True
sub-03,3,ROR,961,1036,768.8000000000001,828.8000000000001,0.25118020666666685,0.54112325,1.0,0.30957181530271227,0.02786649438222045,0.15739704183730838,0.16260761808336469,0.30515532244102683,False
sub-03,3,ROR,980,1055,784.0,844.0,0.24369600133333383,0.54112325,1.0,0.2586655255348978,0.02923030608906679,0.0859668406890821,0.08843146576949784,0.2969080470455268,False
sub-03,3,ROR,999,1074,799.2,859.2,0.23209877333333362,0.5215315000000001,1.0,0.22322633838329045,0.03108462082756309,0.09107995383604077,0.06755894117674244,0.2863897837939584,False
sub-03,3,ROR,1018,1093,814.4000000000001,874.4000000000001,0.23030948400000037,0.5976832000000051,1.0,0.22705757069411045,0.032541840183901084,0.10140039244124795,0.06640039307348672,0.2803132186716251,True
sub-03,3,ROR,1037,1112,829.6,889.6,0.24547375200000005,0.5976832000000051,1.0,0.20755765500609594,0.03219615435143064,0.11466015882596757,0.05724412087731873,0.2825011013517128,True
sub-03,3,ROR,1056,1131,844.8000000000001,904.8000000000001,0.25120035999999957,0.6106611000000002,1.0,0.20720517615709022,0.030711979405106442,0.1276719518247225,0.06073970050199447,0.2903510208963027,True
sub-03,3,ROR,1075,1150,860.0,920.0,0.26023642333333297,0.6106611000000002,1.0,0.19105839205937786,0.02968162137467388,0.13197554958950575,0.06705275128092199,0.29524076385727094,False
sub-03,3,ROR,1094,1169,875.2,935.2,0.28827242999999986,0.6325785,1.0,0.27772489145434254,0.02773318094338372,0.15865264050015504,0.12211580348466258,0.3072980830581775,False
sub-03,3,ROR,1113,1188,890.4000000000001,950.4000000000001,0.29719074,0.6325785,1.0,0.3252102265439837,0.026224809568099413,0.11902781974322775,0.13037564093683465,0.31682924651526323,True
