task_name,model,permutation,n_rows,n_subjects,positive_rate,roc_auc,average_precision,balanced_accuracy,accuracy,brier,log_loss
responsive_vs_lor_all_phases,confounds_motion_propofol,14,147,26,0.3469387755102041,0.5669934640522876,0.3874732410932812,0.5487132352941176,0.5306122448979592,0.2492223056451598,0.6929130445587884
responsive_vs_lor_all_phases,confounds_motion_propofol,15,147,26,0.3469387755102041,0.5774101307189543,0.3977644993290108,0.5245098039215687,0.5170068027210885,0.24340377249188186,0.6796647625096882
responsive_vs_lor_all_phases,confounds_motion_propofol,16,147,26,0.3469387755102041,0.5204248366013072,0.36575273044093903,0.5036764705882353,0.4897959183673469,0.25388636253534747,0.7026674451769368
responsive_vs_lor_all_phases,confounds_motion_propofol,17,147,26,0.3469387755102041,0.4354575163398693,0.3228742594682479,0.42769607843137253,0.46258503401360546,0.2606983176530058,0.7160849168981052
responsive_vs_lor_all_phases,confounds_motion_propofol,18,147,26,0.3469387755102041,0.5179738562091504,0.402681124836171,0.5664828431372548,0.6258503401360545,0.24985305210378006,0.6942046947049654
responsive_vs_lor_all_phases,confounds_motion_propofol,19,147,26,0.3469387755102041,0.46629901960784315,0.33687885088912706,0.5235906862745098,0.5578231292517006,0.256492047654806,0.7067556925531125
responsive_vs_lor_all_phases,confounds_motion_propofol,20,147,26,0.3469387755102041,0.5371732026143792,0.38899317679886025,0.5300245098039216,0.5782312925170068,0.252879260499128,0.7062528202942109
responsive_vs_lor_all_phases,confounds_motion_propofol,21,147,26,0.3469387755102041,0.48120915032679745,0.3376048750656315,0.5125612745098039,0.5374149659863946,0.25469972370653443,0.7033377095904548
responsive_vs_lor_all_phases,confounds_motion_propofol,22,147,26,0.3469387755102041,0.3991013071895425,0.28277884658240643,0.46262254901960786,0.4421768707482993,0.2612351408059494,0.7169916781958359
responsive_vs_lor_all_phases,confounds_motion_propofol,23,147,26,0.3469387755102041,0.46834150326797386,0.36835268086491363,0.47120098039215685,0.5374149659863946,0.25474630538051557,0.7064981920493846
responsive_vs_lor_all_phases,confounds_motion_propofol,24,147,26,0.3469387755102041,0.5469771241830066,0.39144204912726815,0.5689338235294117,0.5510204081632653,0.2541147137098071,0.703663228575501
responsive_vs_lor_all_phases,confounds_motion_propofol,25,147,26,0.3469387755102041,0.44709967320261434,0.30863561718047994,0.48621323529411764,0.4489795918367347,0.2612632328628891,0.7167877636576446
