variant_id,variant_label,K,null_type,n_real,n_null,event_A_R_real_mean,event_A_R_null_mean,event_A_R_real_minus_null,event_A_R_mw_p_greater,delta_A_R_real_mean,delta_A_R_null_mean,delta_A_R_real_minus_null,delta_A_R_mw_p_greater,event_R_backbone_real_mean,event_R_backbone_null_mean,event_R_backbone_real_minus_null,event_R_backbone_mw_p_greater,delta_R_backbone_real_mean,delta_R_backbone_null_mean,delta_R_backbone_real_minus_null,delta_R_backbone_mw_p_greater,event_R_global_real_mean,event_R_global_null_mean,event_R_global_real_minus_null,event_R_global_mw_p_greater,delta_R_global_real_mean,delta_R_global_null_mean,delta_R_global_real_minus_null,delta_R_global_mw_p_greater,event_D_eff_norm_real_mean,event_D_eff_norm_null_mean,event_D_eff_norm_real_minus_null,event_D_eff_norm_mw_p_greater,delta_D_eff_norm_real_mean,delta_D_eff_norm_null_mean,delta_D_eff_norm_real_minus_null,delta_D_eff_norm_mw_p_greater,event_M_tau_real_mean,event_M_tau_null_mean,event_M_tau_real_minus_null,event_M_tau_mw_p_greater,delta_M_tau_real_mean,delta_M_tau_null_mean,delta_M_tau_real_minus_null,delta_M_tau_mw_p_greater,alpha_S_max_real,alpha_S_max_null_mean,alpha_S_max_real_minus_null,alpha_S_max_p_real_lower_than_null
brc_v3_200k_fibercount_conf50,200k FC 50%,2.4,degree_preserving,12,12,0.2210792979846398,0.09183406317606568,0.1292452348085741,0.00036574099590711283,0.09404694847762585,-0.03228387562558055,0.1263308241032064,0.0010047524278300067,0.2683281774322192,0.12976665484408537,0.13856152258813384,0.00036574099590711283,0.09581353329122066,-0.030916471344729263,0.12673000463594994,0.0025539527124977474,0.06045471069713434,0.038574176374822855,0.021880534322311483,0.01754455804702393,0.013436117054273685,-0.0048471045059462385,0.018283221560219925,0.06301106088518654,0.0038892183555333756,0.0038687308030671877,2.0487552466187837e-05,0.2721850729283049,0.00034480041676965685,0.00035308177874905167,-8.28136197939482e-06,0.8145778333478895,0.00014429650339783015,0.00017976278559217462,-3.546628219434447e-05,0.7083197666486484,3.7318234111201796e-05,9.131212565686535e-05,-5.399389154566355e-05,0.8927530961082413,0.9811827956989244,0.959040165509793,0.02214263018913143,0.7692307692307693
brc_v3_200k_fibercount_conf50,200k FC 50%,2.4,degree_strength_preserving,12,12,0.2210792979846398,0.17230119338879982,0.04877810459583998,0.08742665344664635,0.09404694847762585,0.03053839582328995,0.0635085526543359,0.06301106088518654,0.2683281774322192,0.22553270993133387,0.04279546750088534,0.1703893067814773,0.09581353329122066,0.034881304328640304,0.06093222896258036,0.09696542614120535,0.06045471069713434,0.06470111447076003,-0.004246403773625694,0.6881975578021555,0.013436117054273685,0.00666964923342069,0.006766467820852996,0.3118024421978445,0.0038892183555333756,0.0038603386226191733,2.8879732914202302e-05,0.1854221666521106,0.00034480041676965685,0.00033647230800748826,8.328108762168589e-06,0.23524321102939483,0.00014429650339783015,0.00010779322656162549,3.650327683620466e-05,0.33250277105101456,3.7318234111201796e-05,-0.00013517968697366692,0.00017249792108486872,0.04426688600711478,0.9811827956989244,0.8672175057294251,0.11396528996949928,0.8461538461538461
brc_v3_200k_fibercount_conf50,200k FC 50%,3.2,degree_preserving,12,12,0.25637323906024295,0.1288048146913449,0.12756842436889806,0.0010047524278300067,0.06265927695979674,0.06071105149264137,0.0019482254671553748,0.37541594204455847,0.31318728749950725,0.16570770864685377,0.14747957885265348,0.00045046779818000833,0.057544404019912086,0.05975018131236235,-0.0022057772924502644,0.46549372327978356,0.07561099001516898,0.042572529365619026,0.033038460649549954,0.01128803126156679,0.0011167063688238461,0.0030413659599920115,-0.0019246595911681654,0.4426169572366008,0.003782159465661986,0.003810434286022102,-2.8274820360115784e-05,0.6674972289489854,0.0003090276389863594,0.0003372002844027461,-2.8172645416386704e-05,0.8572618455740588,0.00034175185010099085,0.0002264723831710095,0.00011527946692998134,0.04426688600711478,0.00012329200232367535,0.0001256327868001487,-2.3407844764733454e-06,0.48848512766098784,0.9811827956989244,0.959040165509793,0.02214263018913143,0.7692307692307693
brc_v3_200k_fibercount_conf50,200k FC 50%,3.2,degree_strength_preserving,12,12,0.25637323906024295,0.26221470969418686,-0.005841470633943913,0.48848512766098784,0.06265927695979674,0.13740781679128608,-0.07474853983148934,0.9295223904278143,0.31318728749950725,0.3179980268081029,-0.004810739308595657,0.4426169572366008,0.057544404019912086,0.12341656970481078,-0.0658721656848987,0.8817079533390619,0.07561099001516898,0.07775771586845319,-0.0021467258532842093,0.5573830427633992,0.0011167063688238461,-0.0008614699666698774,0.0019781763354937234,0.39750608598211906,0.003782159465661986,0.003810300981412331,-2.8141515750344966e-05,0.7466397425610708,0.0003090276389863594,0.00032643235384938256,-1.740471486302316e-05,0.7821346699841317,0.00034175185010099085,0.00044368963502468733,-0.00010193778492369648,0.7278149270716952,0.00012329200232367535,0.00012942975566450818,-6.1377533408328295e-06,0.7647567889706052,0.9811827956989244,0.8672175057294251,0.11396528996949928,0.8461538461538461
brc_v3_200k_fibercount_conf50,200k FC 50%,4.0,degree_preserving,12,12,0.33334576711058617,0.2113752787311872,0.12197048837939897,0.026548978642791713,0.1403375769344469,0.1008489237477382,0.0394886531867087,0.35372698385103735,0.4194934604068597,0.2668624209860961,0.15263103942076361,0.01311469391742851,0.1598511959115664,0.0936743871619304,0.06617680874963601,0.21786533001586827,0.11481565392265718,0.07216447715957959,0.042651176763077586,0.008287463374926637,0.036017575611670814,-3.5614085694154106e-05,0.03605318969736497,0.01754455804702393,0.003757175236757433,0.0037977493943798283,-4.057415762239542e-05,0.8927530961082413,0.0003004132810673546,0.000336354990906271,-3.594170983891643e-05,0.9768067033593006,0.0005197324971201548,0.0002811709599275976,0.00023856153719255718,0.6024939140178809,0.000125126781237365,3.7271403319512807e-05,8.78553779178522e-05,0.7278149270716952,0.9811827956989244,0.959040165509793,0.02214263018913143,0.7692307692307693
brc_v3_200k_fibercount_conf50,200k FC 50%,4.0,degree_strength_preserving,12,12,0.33334576711058617,0.32575059744218987,0.0075951696683962955,0.4426169572366008,0.1403375769344469,0.17959852586500347,-0.039260948930556566,0.8698818986914056,0.4194934604068597,0.4118027699490388,0.007690690457820892,0.46549372327978356,0.1598511959115664,0.16367438063025475,-0.0038231847186883383,0.6245840579554416,0.11481565392265718,0.1118638136734565,0.0029518402492006712,0.4199299862700017,0.036017575611670814,-0.003270441976686319,0.039288017588357135,0.020202059794111847,0.003757175236757433,0.0037764270619978515,-1.9251825240418612e-05,0.7083197666486484,0.0003004132810673546,0.00030444769088386244,-4.03440981650786e-06,0.6462730161489627,0.0005197324971201548,0.0002695002504727502,0.00025023224664740457,0.7821346699841317,0.000125126781237365,-0.0001431801508336624,0.0002683069320710274,0.37541594204455847,0.9811827956989244,0.8672175057294251,0.11396528996949928,0.8461538461538461
brc_v3_20k_electrical_conf50,20k EC 50%,1.6,degree_preserving,12,12,0.15059544902760535,0.10199316451326013,0.04860228451434523,0.08742665344664635,-0.02244026978344967,0.03287908139949044,-0.05531935118294011,0.9369889391148134,0.20422778651118279,0.14983999418715635,0.054387792324026435,0.039126114263118524,-0.018921731039881706,0.02539842079083125,-0.04432015183071296,0.9295223904278143,0.05692568592106303,0.049885995841274657,0.007039690079788372,0.20125191189100178,0.0011394739461441834,-0.0052812678428987665,0.00642074178904295,0.4199299862700017,0.006587702003050013,0.0065971198114943425,-9.417808444329122e-06,0.7278149270716952,0.0005783859101010715,0.0006180480833611525,-3.9662173260080966e-05,0.9438244011547681,0.00023024966473409828,0.0002383594044961986,-8.109739762100332e-06,0.5115148723390122,-6.956589186302153e-05,2.174875044147484e-05,-9.131464230449637e-05,0.8927530961082413,1.0,0.957136196426574,0.04286380357342601,1.0
brc_v3_20k_electrical_conf50,20k EC 50%,1.6,degree_strength_preserving,12,12,0.15059544902760535,0.13603088508049646,0.014564563947108894,0.21786533001586827,-0.02244026978344967,0.05066639184951782,-0.07310666163296749,0.9438244011547681,0.20422778651118279,0.18124724924564362,0.02298053726553917,0.20125191189100178,-0.018921731039881706,0.04548899239550034,-0.06441072343538204,0.9500612986153679,0.05692568592106303,0.04853099770843983,0.008394688212623201,0.20125191189100178,0.0011394739461441834,-0.0030628452077507973,0.0042023191538949805,0.48848512766098784,0.006587702003050013,0.006604418452659103,-1.6716449609089495e-05,0.7083197666486484,0.0005783859101010715,0.0006288333262151244,-5.044741611405295e-05,0.9696990151439969,0.00023024966473409828,0.0002558570574819896,-2.560739274789134e-05,0.6674972289489854,-6.956589186302153e-05,5.651620745084074e-05,-0.00012608209931386227,0.9696990151439969,1.0,0.9407754119679903,0.059224588032009695,0.9230769230769231
brc_v3_20k_electrical_conf50,20k EC 50%,2.4,degree_preserving,12,12,0.16212983060783395,0.1699962057173252,-0.007866375109491258,0.6024939140178809,0.06355552970975016,0.037451187459131084,0.026104342250619077,0.35372698385103735,0.2097685830667615,0.2214579302817583,-0.011689347214996815,0.6245840579554416,0.06318940129131079,0.0395369433487455,0.023652457942565284,0.33250277105101456,0.05187846953049302,0.05831003856534759,-0.006431569034854569,0.7278149270716952,0.0041397813862810535,0.008458840738361081,-0.0043190593520800276,0.6024939140178809,0.006529804291591547,0.006608730449930846,-7.892615833929913e-05,0.9500612986153679,0.0005606085086099903,0.0006352545336356777,-7.46460250256874e-05,0.9500612986153679,0.00019940965103160124,0.0004190512324081889,-0.00021964158137658768,0.9939885872961913,-9.953508651960874e-06,0.00025467975206083793,-0.0002646332607127988,0.9696990151439969,1.0,0.957136196426574,0.04286380357342601,1.0
brc_v3_20k_electrical_conf50,20k EC 50%,2.4,degree_strength_preserving,12,12,0.16212983060783395,0.17699781277527413,-0.014867982167440175,0.48848512766098784,0.06355552970975016,0.03973339466998974,0.02382213503976042,0.1703893067814773,0.2097685830667615,0.2401475397249063,-0.0303789566581448,0.7466397425610708,0.06318940129131079,0.04491367874046167,0.018275722550849118,0.1854221666521106,0.05187846953049302,0.07140601333230734,-0.019527543801814318,0.9797979402058882,0.0041397813862810535,0.008122179502000412,-0.003982398115719358,0.5345062767202164,0.006529804291591547,0.006587096281904173,-5.729199031262629e-05,0.9213936233299981,0.0005606085086099903,0.0006072741783849098,-4.666566977491954e-05,0.8572618455740588,0.00019940965103160124,0.0003267822179016851,-0.00012737256687008386,0.9608738857368815,-9.953508651960874e-06,0.00013653434477115903,-0.0001464878534231199,0.9557331139928852,1.0,0.9407754119679903,0.059224588032009695,0.9230769230769231
brc_v3_20k_electrical_conf50,20k EC 50%,3.2,degree_preserving,12,12,0.2237893914182981,0.1367829506440709,0.0870064407742272,0.026548978642791713,0.07904251230259736,-0.03864642861299217,0.11768894091558953,0.020202059794111847,0.28892291833957034,0.19708015024662018,0.09184276809295017,0.026548978642791713,0.07697118818759918,-0.04221089308460554,0.11918208127220473,0.020202059794111847,0.08126879048844178,0.06548259515936176,0.015786195329080016,0.3118024421978445,0.0052863245364278555,-0.006434677168726921,0.011721001705154777,0.35372698385103735,0.006450121458626854,0.006496988577733522,-4.686711910666802e-05,0.7987480881089982,0.0005019128592680098,0.0005901058062133408,-8.819294694533103e-05,0.9030345738587946,0.00046734187587086734,0.0003901692816725699,7.717259419829742e-05,0.37541594204455847,8.703226899342553e-05,0.00011349981999349741,-2.646755100007188e-05,0.3118024421978445,1.0,0.957136196426574,0.04286380357342601,1.0
brc_v3_20k_electrical_conf50,20k EC 50%,3.2,degree_strength_preserving,12,12,0.2237893914182981,0.2896850351244211,-0.06589564370612302,0.843839289161892,0.07904251230259736,0.08606313665707906,-0.007020624354481697,0.6462730161489627,0.28892291833957034,0.37496402362982434,-0.086041105290254,0.8927530961082413,0.07697118818759918,0.10178948814670245,-0.02481829995910327,0.7083197666486484,0.08126879048844178,0.10913327212134998,-0.027864481632908195,0.9868853060825715,0.0052863245364278555,0.026641815279920895,-0.02135549074349304,0.9213936233299981,0.006450121458626854,0.0064281804921465895,2.194096648026455e-05,0.3118024421978445,0.0005019128592680098,0.000543559408462629,-4.164654919461925e-05,0.7647567889706052,0.00046734187587086734,0.0005450162655809739,-7.76743897101066e-05,0.6245840579554416,8.703226899342553e-05,0.00021429627728745496,-0.00012726400829402942,0.6024939140178809,1.0,0.9407754119679903,0.059224588032009695,0.9230769230769231
brc_v3_20k_electrical_conf50,20k EC 50%,4.0,degree_preserving,12,12,0.3185774186470856,0.26037140376865864,0.05820601487842697,0.11829204666093807,0.13644397864118218,0.15117407434930405,-0.014730095708121865,0.5573830427633992,0.42109729411701363,0.35488704095284146,0.06621025316417217,0.10724690389175873,0.15773973365624747,0.18264108213285604,-0.024901348476608576,0.5573830427633992,0.1287872881318132,0.11380399639407794,0.014983291737735258,0.1854221666521106,0.03525143023580313,0.04415099540104469,-0.008899565165241562,0.5573830427633992,0.006282853090239785,0.0063853609815988635,-0.00010250789135907851,0.8698818986914056,0.0004470986579789066,0.0005537529036986072,-0.00010665424571970058,0.9868853060825715,0.0007557266837162994,0.0007785800952054464,-2.285341148914699e-05,0.7466397425610708,2.252407800066673e-05,0.0003669860360181095,-0.00034446195801744273,0.843839289161892,1.0,0.957136196426574,0.04286380357342601,1.0
brc_v3_20k_electrical_conf50,20k EC 50%,4.0,degree_strength_preserving,12,12,0.3185774186470856,0.31027780286967754,0.008299615777408065,0.5115148723390122,0.13644397864118218,0.1222328661630551,0.014211112478127078,0.4199299862700017,0.42109729411701363,0.39710879015425843,0.023988503962755203,0.4199299862700017,0.15773973365624747,0.12849607008198896,0.029243663574258505,0.37541594204455847,0.1287872881318132,0.11009387640903394,0.01869341172277926,0.21786533001586827,0.03525143023580313,0.018550485838204622,0.016700944397598505,0.21786533001586827,0.006282853090239785,0.006353185557054105,-7.033246681432005e-05,0.8296106932185228,0.0004470986579789066,0.0005251539773589233,-7.805531938001668e-05,0.9655178333304729,0.0007557266837162994,0.0003813333156964897,0.00037439336801980966,0.39750608598211906,2.252407800066673e-05,-7.937546888570068e-05,0.00010189954688636742,0.5115148723390122,1.0,0.9407754119679903,0.059224588032009695,0.9230769230769231
brc_v3_20k_fibercount_conf10,20k FC 10%,1.6,degree_preserving,12,12,0.11023607974251111,0.05937807591787229,0.05085800382463882,0.01519141098828875,0.029458505334332585,-0.017893020956156153,0.047351526290488735,0.03448216666952704,0.14165737852454185,0.09640025223294894,0.04525712629159291,0.039126114263118524,0.021882192231714725,-0.016414594215651352,0.038296786447366074,0.07860637667000193,0.033295515536641083,0.03734175224478046,-0.004046236708139375,0.7821346699841317,-0.007694999609763424,0.000616749282926321,-0.008311748892689746,0.8817079533390619,0.0032184137268638432,0.00319774923181787,2.0664495045973064e-05,0.1703893067814773,0.0003004727477022928,0.00029235687377626235,8.115873926030446e-06,0.2721850729283049,8.411410325000664e-05,9.353941224314137e-05,-9.425308993134734e-06,0.5345062767202164,-1.1633588693863809e-05,1.5086586927282042e-05,-2.672017562114585e-05,0.7083197666486484,0.9378238341968913,0.8929690708194595,0.04485476337743177,0.9230769230769231
brc_v3_20k_fibercount_conf10,20k FC 10%,1.6,degree_strength_preserving,12,12,0.11023607974251111,0.08575886286174257,0.024477216880768538,0.08742665344664635,0.029458505334332585,0.004114323683703939,0.025344181650628645,0.07047760957218573,0.14165737852454185,0.12276250155021746,0.01889487697432439,0.10724690389175873,0.021882192231714725,0.006551879147688548,0.015330313084026177,0.14273815442594123,0.033295515536641083,0.03931171897177895,-0.006016203435137868,0.843839289161892,-0.007694999609763424,0.002789919109394153,-0.010484918719157577,0.8817079533390619,0.0032184137268638432,0.0031988403046005532,1.9573422263290032e-05,0.20125191189100178,0.0003004727477022928,0.0002939844228226903,6.488324879602519e-06,0.2916802333513516,8.411410325000664e-05,0.00011643445748177328,-3.232035423176664e-05,0.7821346699841317,-1.1633588693863809e-05,2.3160698598682455e-05,-3.4794287292546265e-05,0.7821346699841317,0.9378238341968913,0.8127960722930846,0.1250277619038067,1.0
brc_v3_20k_fibercount_conf10,20k FC 10%,2.4,degree_preserving,12,12,0.11086391327747454,0.10309256116549174,0.007771352111982793,0.5115148723390122,0.025259287601026397,0.02928170212180703,-0.004022414520780632,0.6674972289489854,0.14756670221686363,0.1459058023368319,0.0016608998800317354,0.48848512766098784,0.02025056816637516,0.0347013883292675,-0.014450820162892342,0.7466397425610708,0.04237330751493573,0.048443712294101715,-0.006070404779165983,0.7466397425610708,-0.0015330119834591944,0.006492222814510266,-0.00802523479796946,0.7466397425610708,0.0031980167485880086,0.0032170834567196555,-1.9066708131646945e-05,0.9125733465533536,0.0002927397746749414,0.0002974808706016215,-4.741095926680066e-06,0.8296106932185228,0.00010871913650589704,0.00019987867066599088,-9.115953416009384e-05,0.6881975578021555,2.8827481173721026e-05,8.038132360373614e-05,-5.155384243001511e-05,0.6462730161489627,0.9378238341968913,0.8929690708194595,0.04485476337743177,0.9230769230769231
