subject,run,phase,window_start_tr,window_stop_tr,window_start_sec,window_stop_sec,fd_mean,fd_max,valid_fraction,R_phase,D_eff,M_tau,mean_fc,mean_abs_fc,inside_baseline_regime
sub-16,2,PreLOR,1349,1424,1079.2,1139.2,0.1980316606666668,1.8218941500000048,0.9733333333333334,0.11317617899193867,0.05453364823470816,0.055599602505816366,0.011029615396020095,0.2742147055285348,False
sub-16,2,PreLOR,1368,1443,1094.4,1154.4,0.1987066800000001,1.8218941500000048,0.9733333333333334,0.1139937558575967,0.05155631823663645,0.049332724542565376,0.010318855331524057,0.28273287671562825,False
sub-16,2,PreLOR,1387,1462,1109.6000000000001,1169.6000000000001,0.20937119866666676,1.8218941500000048,0.9733333333333334,0.13040835562060316,0.0554099417611001,0.053191358668444016,0.013180720826776815,0.2713932171301447,False
sub-16,2,PreLOR,1406,1481,1124.8,1184.8,0.1832894392,0.4692755,1.0,0.11384124806820545,0.04806834589186522,0.050549741191701955,0.009432140274391088,0.29573176518548583,False
sub-16,2,PreLOR,1425,1500,1140.0,1200.0,0.17917234053333334,0.4692755,1.0,0.1082814113632116,0.0470197688456559,0.048558239337362974,0.009277397756522457,0.29969152615861155,False
sub-16,2,PreLOR,1444,1519,1155.2,1215.2,0.18101157119999997,0.4692755,1.0,0.10845812111426402,0.047809208579244374,0.04485217909298382,0.010145592554321311,0.29375393612613176,False
sub-16,2,PreLOR,1463,1538,1170.4,1230.4,0.16461100053333327,0.4692755,1.0,0.1018203131532829,0.04870067800950437,0.04244784079554744,0.007563150394864599,0.2907670231441029,False
sub-16,2,PreLOR,1482,1557,1185.6000000000001,1245.6000000000001,0.15284525999999998,0.5468369999999999,1.0,0.13482379589085777,0.05054372552409768,0.06408191384687588,0.013128520939860963,0.28343582680920687,True
sub-16,2,PreLOR,1501,1576,1200.8,1260.8000000000002,0.15743875866666662,0.5468369999999999,1.0,0.14646430413121087,0.04963023038508217,0.058358342355522216,0.01948622953543979,0.2881269378126249,True
sub-16,2,PreLOR,1520,1595,1216.0,1276.0,0.14800555693333337,0.5468369999999999,1.0,0.13769767693524274,0.04576833081817796,0.06285525857048897,0.02164486621339238,0.30318675724117117,True
sub-16,2,PreLOR,1539,1614,1231.2,1291.2,0.15493404079999998,0.5468369999999999,1.0,0.13566775187974725,0.04445363612392188,0.06307694235261328,0.024417180473053156,0.3090608666371253,True
sub-16,2,PreLOR,1558,1633,1246.4,1306.4,0.14038426826666664,0.3360725,1.0,0.13342106372723314,0.04848211873248086,0.0549191931225125,0.02317448758048874,0.2919316119052204,True
sub-16,2,PreLOR,1577,1652,1261.6000000000001,1321.6000000000001,0.14255194826666662,0.3360725,1.0,0.11155078949583908,0.04419478272204222,0.042292066575170165,0.014126282998223818,0.31031358188755453,False
sub-16,2,PreLOR,1596,1671,1276.8000000000002,1336.8000000000002,0.1481922006666666,0.3360725,1.0,0.15341745869879092,0.050549041793381246,0.07401113680904138,0.03233388619620385,0.28446460734004847,True
sub-16,2,PreLOR,1615,1690,1292.0,1352.0,0.15574543746666675,0.4693554249999999,1.0,0.1874855811149076,0.045959949082331364,0.09014894385416573,0.051370903270700985,0.301499693455871,True
sub-16,2,PreLOR,1634,1709,1307.2,1367.2,0.16364030640000007,0.4693554249999999,1.0,0.19930885532956,0.03328720494277472,0.07940920150312282,0.04805043380663976,0.36261578785302406,False
sub-16,2,PreLOR,1653,1728,1322.4,1382.4,0.1688181205066666,0.4693554249999999,1.0,0.21226134830017976,0.03578446627032494,0.06570008229058262,0.04843635568676354,0.3462810448541314,False
sub-16,2,PreLOR,1672,1747,1337.6000000000001,1397.6000000000001,0.20979195943999976,0.9456407699999952,0.9733333333333334,0.18834748418354647,0.034536280073664355,0.0443850562130987,0.03368498457202014,0.3551933797404536,False
sub-16,2,PreLOR,1691,1766,1352.8000000000002,1412.8000000000002,0.21613890970666627,1.0491941000000002,0.96,0.18231205466771003,0.03450862900756605,0.05410406007998544,0.033442918875240354,0.3571457291566134,False
sub-16,2,PreLOR,1710,1785,1368.0,1428.0,0.23873222063999958,1.0491941000000002,0.9466666666666667,0.15378289454343058,0.04177350137245521,0.045241287102111574,0.02452376576680833,0.3185437038421798,False
sub-16,2,PreLOR,1729,1804,1383.2,1443.2,0.27600185253333304,1.0491941000000002,0.9333333333333333,0.15465827720980996,0.043131372150930894,0.06374228222233266,0.02597361117935671,0.3124988972158126,True
sub-16,2,PreLOR,1748,1823,1398.4,1458.4,0.28017615493333314,1.7412169999999998,0.9333333333333333,0.14540557666884657,0.04482186404575739,0.07819501161725012,0.026234520115244183,0.30627391061003606,True
sub-16,2,PreLOR,1767,1842,1413.6000000000001,1473.6000000000001,0.2929286975999999,1.7412169999999998,0.9466666666666667,0.15659040548350078,0.046935916002032535,0.0786165417884718,0.02554954282388854,0.29957823955329543,True
sub-16,2,PreLOR,1786,1861,1428.8000000000002,1488.8000000000002,0.2951296561333333,1.7412169999999998,0.96,0.16488654257835697,0.04727501239021882,0.07538177846165252,0.03768519167862391,0.29768369759139435,True
sub-16,2,PreLOR,1805,1880,1444.0,1504.0,0.27035419906666663,1.7412169999999998,0.9733333333333334,0.21167285299709285,0.047131647871685764,0.05837868803673202,0.05059639379226563,0.2984459103640183,True
sub-16,2,PreLOR,1824,1899,1459.2,1519.2,0.22580520039999996,0.6575028500000002,1.0,0.20026342515862613,0.04891709248416002,0.06969482735657109,0.05414100590109251,0.2922118956136817,True
sub-16,2,PreLOR,1843,1918,1474.4,1534.4,0.20986936279999996,0.6474661849999999,1.0,0.19095600726804784,0.050104234430306926,0.07579791898630973,0.047620464172711055,0.28754114118803925,True
sub-16,2,PreLOR,1862,1937,1489.6000000000001,1549.6000000000001,0.2035696333333333,0.63690995,1.0,0.17079263890503202,0.0548789234643708,0.07864314639232184,0.032604106380453836,0.2719974333271347,True
sub-16,2,PreLOR,1881,1956,1504.8000000000002,1564.8000000000002,0.21037458266666662,0.6109700000000002,1.0,0.1846907788465555,0.054851748974403966,0.09085893437532441,0.047955393785525845,0.27169601918566316,True
sub-16,2,PreLOR,1900,1975,1520.0,1580.0,0.2782833586666667,2.0805945,0.96,0.22768479132459732,0.05140289362126149,0.11357310022036031,0.08320547235687625,0.28184704180571063,True
sub-16,2,PreLOR,1919,1994,1535.2,1595.2,0.29500887400000003,2.0805945,0.9333333333333333,0.22860886296085406,0.05083986621733052,0.1295135434524254,0.08476078664703866,0.2834340763396137,True
sub-16,2,PreLOR,1938,2013,1550.4,1610.4,0.3001884693333333,2.0805945,0.92,0.24487132371815362,0.04877544273554652,0.11360674241040535,0.0982099694023044,0.29309381297177906,True
sub-16,2,PreLOR,1957,2032,1565.6000000000001,1625.6000000000001,0.2817108426666665,2.0805945,0.92,0.2282464944283042,0.05594360001500441,0.10150931595744804,0.07456750503227795,0.26837840329106283,True
sub-16,2,PreLOR,1976,2051,1580.8000000000002,1640.8000000000002,0.21354923466666653,1.0324465,0.96,0.184734451015503,0.05218314691288937,0.07353888156095639,0.03225968241789977,0.27886519527038706,True
sub-16,2,PreLOR,1995,2070,1596.0,1656.0,0.20816394666666654,0.903699999999995,0.9866666666666667,0.17925659603749447,0.048079132308646765,0.054078411456993096,0.03171228532507282,0.29267690661819945,False
sub-16,2,PreLOR,2014,2089,1611.2,1671.2,0.19108539999999985,0.6296059999999999,1.0,0.2038320894101768,0.040300858330318684,0.07574240186662431,0.04987674030040491,0.3279075846003929,True
sub-16,2,PreLOR,2033,2108,1626.4,1686.4,0.2062735733333333,0.9646665,0.9866666666666667,0.17795653369753153,0.03582898900752344,0.08582290603790442,0.046942418568632197,0.35224868744089866,False
sub-16,2,PreLOR,2052,2127,1641.6000000000001,1701.6000000000001,0.27854043199999984,1.8481338999999948,0.9466666666666667,0.187954107902905,0.04088095007551303,0.09523555270029489,0.053889319496426516,0.32262861898357514,True
sub-16,2,PreLOR,2071,2146,1656.8000000000002,1716.8000000000002,0.350921937733333,3.0569452,0.8933333333333333,0.23434755661494355,0.04447869563095319,0.11876507394603361,0.07758647447495383,0.30801966985081897,True
sub-16,2,PreLOR,2090,2165,1672.0,1732.0,0.47001315373333313,3.6795292,0.8266666666666667,0.19587425101348335,0.05133376165495155,0.1076407319921679,0.05625325048962095,0.2823421470533207,True
sub-16,2,PreLOR,2109,2184,1687.2,1747.2,0.49860866706666646,3.6795292,0.8133333333333334,0.2162823032905629,0.04820149939044272,0.10072964417137147,0.0670179235701654,0.2928350519525402,True
sub-16,2,PreLOR,2128,2203,1702.4,1762.4,0.48823351146666655,3.6795292,0.8133333333333334,0.18701118821287507,0.045435325826693525,0.11421549006191406,0.06630704487709574,0.30386270833982554,True
sub-16,2,PreLOR,2147,2222,1717.6000000000001,1777.6000000000001,0.4014712037333332,3.6795292,0.8666666666666667,0.17160824958259532,0.0468746471669773,0.06884578853155257,0.0424335804330202,0.29883889525626106,True
sub-16,2,PreLOR,2166,2241,1732.8000000000002,1792.8000000000002,0.27448011639999975,1.2750435000000002,0.9333333333333333,0.16219808525412974,0.05072308844227778,0.08242079185567976,0.04609272173733199,0.28479977215315916,True
sub-16,3,LOR_task3,304,379,243.20000000000002,303.2,0.3956958961333329,4.4534933,0.9066666666666666,0.17810455330588776,0.03966393758001781,0.07428963204615323,0.03720712908399,0.330999982997415,True
sub-16,3,LOR_task3,323,398,258.40000000000003,318.40000000000003,0.579118382533333,4.789583400000001,0.84,0.2119120700794994,0.04080946814214278,0.07269817853542979,0.046565855244767536,0.321208404856511,True
sub-16,3,LOR_task3,399,474,319.20000000000005,379.20000000000005,0.4494206093333335,2.7965673,0.8533333333333334,0.14386680287383952,0.03977886579911887,0.08397489482260123,0.022795138602608275,0.32928506156010634,True
sub-16,3,LOR_task3,418,493,334.40000000000003,394.40000000000003,0.3692463993333337,2.7965673,0.8933333333333333,0.18459581168293293,0.039949606474367017,0.08537915246595004,0.04329355055491494,0.3286342631053858,True
sub-16,3,LOR_task3,437,512,349.6,409.6,0.25639162820000017,1.7400817999999998,0.9333333333333333,0.1708917108281643,0.03790925164276967,0.09461023401101876,0.04915622624229397,0.33963458632058474,False
sub-16,3,LOR_task3,456,531,364.8,424.8,0.27086151573333345,1.7400817999999998,0.9333333333333333,0.17291634551307758,0.03654784354044163,0.06595898532687307,0.02481124180394104,0.3452287155907231,False
sub-16,3,LOR_task3,475,550,380.0,440.0,0.3328969083999998,1.7400817999999998,0.88,0.16417548022290926,0.03835041314448985,0.07322495636504445,0.024316825961337423,0.33730458354689874,False
sub-16,3,LOR_task3,494,569,395.20000000000005,455.20000000000005,0.2652983883999998,1.71917915,0.92,0.22343077628843655,0.04016903478857831,0.07023432546144308,0.04692656325316901,0.32701681756518514,True
sub-16,3,LOR_task3,513,588,410.40000000000003,470.40000000000003,0.3532987006666666,2.3091599999999994,0.8533333333333334,0.22283691026701666,0.04179143241018377,0.061812343633849104,0.04172660459814644,0.3209539941142179,True
sub-16,3,LOR_task3,532,607,425.6,485.6,0.35064511800000003,2.3091599999999994,0.8533333333333334,0.18375898540515206,0.041237482440911216,0.08205708573979772,0.042550183379099486,0.3233649879938831,True
sub-16,3,LOR_task3,646,721,516.8000000000001,576.8000000000001,0.33714129733333265,2.0338038000000003,0.8666666666666667,0.13202452049337443,0.03584828698543493,0.08237180243455379,0.02213500679016049,0.35161690942852425,False
sub-16,3,LOR_task3,665,740,532.0,592.0,0.1782555599999999,0.8679142000000002,0.9866666666666667,0.1533288524629731,0.048747953367013576,0.0880153447278511,0.028209259404620816,0.2932450459293971,True
sub-16,3,LOR_task3,684,759,547.2,607.2,0.22669394133333318,1.2181914,0.9466666666666667,0.1340655208229748,0.04218977537631412,0.0751052867886884,0.013174114881466706,0.31792604310274214,True
sub-16,3,LOR_task3,703,778,562.4,622.4000000000001,0.2003464346666666,1.2181914,0.96,0.16687002186351663,0.03923433823712457,0.051504271585988304,0.025694749315511255,0.33210684772990273,False
sub-16,3,LOR_task3,722,797,577.6,637.6,0.21284834400000016,1.2181914,0.96,0.1500508474128046,0.040078556540162895,0.06362554247157316,0.021583782063046193,0.329151681394572,True
sub-16,3,LOR_task3,741,816,592.8000000000001,652.8000000000001,0.3474951474666663,1.779235715,0.8666666666666667,0.19957407018527115,0.03286949345819387,0.0948520308545748,0.08187859500092952,0.36748976957003937,False
sub-16,3,LOR_task3,760,835,608.0,668.0,0.3179345287999996,1.779235715,0.9066666666666666,0.19862173496056557,0.0323006052847524,0.0963115877921975,0.08422259327747911,0.3719548527679563,False
sub-16,3,LOR_task3,817,892,653.6,713.6,0.5270076119999996,4.274554700000005,0.8266666666666667,0.19571786501588476,0.023504490817686578,0.04937058867869569,0.02914725436655457,0.4457234758653424,False
sub-16,3,LOR_task3,836,911,668.8000000000001,728.8000000000001,0.5166380533333331,4.274554700000005,0.8266666666666667,0.1563229533411853,0.02241557493012647,0.062259798510988174,0.025687618514154662,0.45854101760959837,False
sub-16,3,LOR_task3,855,930,684.0,744.0,0.23119131199999926,1.04032103,0.96,0.13042767280211767,0.021903773271860626,0.07931518644073995,0.029901536079327377,0.4674010825141916,False
sub-16,3,LOR_task3,874,949,699.2,759.2,0.3299483339999991,2.9468615,0.9066666666666666,0.1180597165223397,0.040970315169768595,0.057739602319297534,0.015157409180166613,0.32364669194797996,False
sub-16,3,LOR_task3,893,968,714.4000000000001,774.4000000000001,0.3296963546666661,2.9468615,0.9066666666666666,0.10963284326125343,0.03949271079578254,0.04795113032636421,0.013785316633707651,0.32949313113050116,False
