subject,run,phase,window_start_tr,window_stop_tr,window_start_sec,window_stop_sec,fd_mean,fd_max,valid_fraction,R_phase,D_eff,M_tau,mean_fc,mean_abs_fc,inside_baseline_regime
sub-02,1,Base1,0,75,0.0,60.0,0.1368046504506665,0.283664148,1.0,0.36445597312590794,0.02683960005735297,0.17407359540303285,0.1996949830291079,0.3148853325435811,False
sub-02,1,Base1,19,94,15.200000000000001,75.2,0.13349358395999983,0.283664148,1.0,0.463173242010644,0.019192387682109024,0.16579278581697485,0.29186575069022663,0.38330756805382277,False
sub-02,1,Base1,38,113,30.400000000000002,90.4,0.13545952093333333,0.3021101930000001,1.0,0.4387448439294129,0.019473605932294878,0.1661203652847706,0.2804847404145243,0.37986719165464367,False
sub-02,1,Base1,57,132,45.6,105.60000000000001,0.14117984435999997,0.3021101930000001,1.0,0.40649946126030434,0.020987422894138207,0.16195505490948398,0.2543029277650717,0.3635888359965739,False
sub-02,1,Base1,76,151,60.800000000000004,120.80000000000001,0.13259443689333344,0.3021101930000001,1.0,0.4035459829341319,0.021869698645119746,0.1755883370546051,0.248855020664295,0.3549773579484444,False
sub-02,1,Base1,95,170,76.0,136.0,0.13259980926666678,0.3021101930000001,1.0,0.293548681862178,0.031686401214008425,0.12119610756149926,0.12403332594873541,0.2858337272958527,True
sub-02,1,Base1,114,189,91.2,151.20000000000002,0.1239930944813333,0.2997751,1.0,0.2695261725850597,0.031246875232898944,0.07973849632928556,0.09269236549648492,0.28946936510566634,True
sub-02,1,Base1,133,208,106.4,166.4,0.12066011082799982,0.2997751,1.0,0.23325415521595394,0.033712611295850695,0.08292365996459536,0.0718982585327214,0.2765543103844518,False
sub-02,1,Base1,152,227,121.60000000000001,181.60000000000002,0.12119428982799997,0.2997751,1.0,0.22972147831660597,0.031183370049604774,0.08087520939237428,0.0739372286524554,0.2874777295088558,True
sub-02,1,Base1,171,246,136.8,196.8,0.12231375102799996,0.2997751,1.0,0.2068030574693232,0.031056856063237534,0.07995662132587543,0.06002912381906734,0.2868745118579984,True
sub-02,1,Base1,190,265,152.0,212.0,0.1262881976533333,0.2810848299999999,1.0,0.15932446708843467,0.029661215137075314,0.10047099715825353,0.03177091316816949,0.29685430173858934,True
sub-02,1,Base1,209,284,167.20000000000002,227.20000000000002,0.13051698152000007,0.2810848299999999,1.0,0.18292774805541379,0.029484036302337743,0.06326697953321564,0.04793232254202378,0.2969270819398969,True
sub-02,1,Base1,228,303,182.4,242.4,0.12834271687999996,0.2980743,1.0,0.1663361315708827,0.02830380760542123,0.06300971947144708,0.04040573240418239,0.3041345724757463,True
sub-02,1,Base1,247,322,197.60000000000002,257.6,0.12388630939999996,0.2980743,1.0,0.15250696225252555,0.026390371174392073,0.059917130146999724,0.030732051890902484,0.3168507598446328,True
