subject,subject_brier,subject_log_loss,n_rows,task_name,model
sub-05,0.022292631973096406,0.12744944953254514,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-06,0.12176862641769666,0.3463941937913506,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-07,0.0018683348901147156,0.043885045512069745,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-11,0.021393792299502418,0.13641397277263956,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-12,0.0027316524673735663,0.05343213444632465,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-13,0.016806557884256876,0.11410176882720965,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-14,0.062143708008861015,0.21865742944948516,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-15,0.39007783070808666,1.0783962393952313,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-17,0.01019449010473801,0.10621782952227043,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-18,0.08986546121574124,0.27662408840779723,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-19,0.0008314332501639899,0.02877764201661471,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-20,0.03171843507259968,0.1464708570659091,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-21,0.015747543021372924,0.10086991982097317,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-22,0.04033089023236086,0.2240762757777654,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-23,0.0029995508721971163,0.042615925858617176,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-24,0.0064827841059308155,0.06456904102783632,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-25,0.08023123241888584,0.2614930129377509,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-26,0.007150572352898447,0.07156264146712438,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-27,0.0008299681015364931,0.027763252140011404,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-28,0.2686903028568358,0.6614688101336994,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-29,0.022762647943886816,0.12009086494432787,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-30,0.03930312291600524,0.17379110490634536,2,prelor_vs_lor_task2,gcc_regime_plus_confounds
sub-02,0.00044677449711024873,0.01968721284481472,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-03,0.00044325983719059245,0.02000522599383847,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-04,0.0009470470313847,0.030021497717718636,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-05,0.014074588895217855,0.09961234910463913,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-06,0.12377381377232356,0.34787822683380826,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-07,0.0008677606678365942,0.029865009925984114,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-11,0.016623322396253665,0.11734180960784979,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-12,0.0020686225380639094,0.04652061180142879,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-13,0.016568484614392698,0.11261901691168265,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-14,0.04632533207679659,0.18230163021793394,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-15,0.3810777396732165,1.0361750866446937,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-17,0.010188201473240698,0.10517087941175735,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-18,0.13884804341144052,0.37458450868128956,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-19,0.0004161245163469146,0.019906665066610922,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-20,0.038025968932561625,0.16278568479374672,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-21,0.01650500782815236,0.1024964143163444,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-22,0.0558742780320866,0.26728985247680215,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-23,0.0017813116862040335,0.03270719793064353,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-24,0.005621979532604606,0.05858175100630508,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-25,0.09599657013548554,0.2931360619232022,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-26,0.005893547385502417,0.06251860619542933,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-27,0.0005243514350989904,0.021389372158571993,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-28,0.2750914405163175,0.6778749775687161,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-29,0.01885873426706213,0.10804180461108007,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-30,0.037460275508238536,0.1667183246191582,2,prelor_vs_lor_task2,full_standard_plus_gcc
sub-02,0.0024101963129391705,0.05007747579859748,2,lor_vs_ror_task3,confounds_motion_propofol
sub-03,0.004958535812534758,0.06802287593538126,2,lor_vs_ror_task3,confounds_motion_propofol
sub-04,0.0078671429042618,0.0795328558172994,2,lor_vs_ror_task3,confounds_motion_propofol
sub-05,0.005381037385087549,0.07270748547631017,2,lor_vs_ror_task3,confounds_motion_propofol
sub-06,0.007534402751004339,0.07970209663918752,2,lor_vs_ror_task3,confounds_motion_propofol
sub-07,0.00946751072412096,0.08306640384931792,2,lor_vs_ror_task3,confounds_motion_propofol
sub-11,0.06311697842710114,0.236545558828769,2,lor_vs_ror_task3,confounds_motion_propofol
sub-12,0.006600045428015374,0.08461000581567127,2,lor_vs_ror_task3,confounds_motion_propofol
sub-13,0.03398503297462219,0.16153777583771348,2,lor_vs_ror_task3,confounds_motion_propofol
sub-15,0.34521526832275273,0.8927776458535565,2,lor_vs_ror_task3,confounds_motion_propofol
sub-16,0.24289832075206816,0.5972086376698124,2,lor_vs_ror_task3,confounds_motion_propofol
sub-17,0.03508794844265304,0.17127538627317165,2,lor_vs_ror_task3,confounds_motion_propofol
sub-19,0.4428638965659163,1.4311510994056715,2,lor_vs_ror_task3,confounds_motion_propofol
sub-20,0.12351476801999473,0.3439448315938739,2,lor_vs_ror_task3,confounds_motion_propofol
sub-21,0.0313581893184259,0.14545062371285875,2,lor_vs_ror_task3,confounds_motion_propofol
sub-23,0.00418876939359961,0.04924548580526622,2,lor_vs_ror_task3,confounds_motion_propofol
sub-26,0.0034906146185602646,0.051830410939796845,2,lor_vs_ror_task3,confounds_motion_propofol
sub-27,0.0033898387242743706,0.05642875685457034,2,lor_vs_ror_task3,confounds_motion_propofol
sub-30,0.11671478555446786,0.3334684454864248,2,lor_vs_ror_task3,confounds_motion_propofol
sub-02,0.0004986118584431222,0.0219804171450134,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-03,0.003946261028494135,0.047624856637534844,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-04,0.03275693294489532,0.14936712390675755,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-05,0.007235030867990173,0.08111659592866147,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-06,0.0067340288587881105,0.0715010906936774,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-07,0.005358592035915344,0.05652760639198635,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-11,0.011527535737523931,0.08548311643927903,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-12,0.003208658811365133,0.05342309405818954,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-13,0.0030450093459956293,0.04756530937113813,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-15,0.26405163002088794,0.6559179220255441,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-16,0.25811802271608725,0.6338834170174927,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-17,0.06737839952434498,0.24596837855434223,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-19,0.36136652573043954,0.9684085823343096,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-20,0.12408125669120411,0.3449078160873756,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-21,0.005137512694296373,0.056078046237987365,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-23,4.671812175158727e-05,0.006723112825369956,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-26,0.16664448680670804,0.4321474133929137,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-27,0.0009574954859219455,0.02762103834808323,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-30,0.02722639495368941,0.1391521698233015,2,lor_vs_ror_task3,standard_fc_plus_confounds
sub-02,0.00040314325998949674,0.019323863980191456,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-03,0.0030121252039218395,0.04148955664238322,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-04,0.06651771100517649,0.22739636223259688,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-05,0.005486567190163864,0.07304169419483296,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-06,0.004939289755876313,0.059037639971744875,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-07,0.0036431642231232585,0.0460143625357024,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-11,0.011457364949479363,0.08441230304142536,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-12,0.0017355123361047402,0.04105394864494488,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-13,0.0030862349666555345,0.04794113053855991,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-15,0.2453643953127142,0.6157082747450568,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-16,0.25292718846487106,0.6212040472441945,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-17,0.06910790343710822,0.24824830293749067,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-19,0.30972713705268895,0.8020098695544168,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-20,0.15862360420161636,0.4143614107847727,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-21,0.004155786301808061,0.05056729164288692,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-23,4.054248347033034e-05,0.0057329620818241354,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-26,0.10242310726300555,0.30283185764104553,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-27,0.0007934507640848787,0.025147986563124367,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-30,0.020542028467927763,0.11924959208965144,2,lor_vs_ror_task3,gcc_core_plus_confounds
sub-02,0.0012319365088222988,0.02902276376147693,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-03,0.012804237187923706,0.08794539104838761,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-04,0.021165859014140913,0.11622926966567988,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-05,0.013660024078508774,0.1016873371374251,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-06,0.02401152017056746,0.1374315708530882,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-07,0.0013959004275722806,0.029675011333205645,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-11,0.010885848118479978,0.08272636450755055,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-12,0.003042618467062343,0.04737552631665148,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-13,0.0021605964514747216,0.042027254161548996,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-15,0.18660986670620464,0.49309673479736904,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-16,0.16928640171832493,0.43613640031236933,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-17,0.05849569714192635,0.2319447199731502,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-19,0.22044753430042466,0.5791089009004555,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-20,0.29044416923175376,0.7181463653873479,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-21,0.0006734183146898841,0.024513448950086343,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-23,2.1355892370182134e-05,0.00456916316998585,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-26,0.028538865447506362,0.13931902296063567,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-27,0.00037058481971672297,0.017213044350138512,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-30,0.008432058675934375,0.07302763390669195,2,lor_vs_ror_task3,gcc_regime_plus_confounds
sub-02,0.000829367989422951,0.023704203190178928,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-03,0.010717069606796676,0.07959697666225725,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-04,0.022907628786525334,0.12118952015867825,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-05,0.015980359437553184,0.10845756096609845,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-06,0.02656183736624049,0.14530682254031685,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-07,0.0013815407871892581,0.028806825349973815,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-11,0.0068479795613508795,0.06423187484474355,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-12,0.0032453349454579167,0.04700294776472496,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-13,0.0011496334330468646,0.031361663149675,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-15,0.1696159583412056,0.4555019272474208,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-16,0.18448056218453432,0.46759405519972597,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-17,0.06926485909060136,0.25502057660042576,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-19,0.2126529237858957,0.556055477585242,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-20,0.2781848585607039,0.6850723820244345,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-21,0.0004742434992572528,0.021217723124402448,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-23,1.3939651094939648e-05,0.0037321373437613735,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-26,0.08460423209118312,0.266602474100044,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-27,0.00027316379520891015,0.014550140062742072,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-30,0.006085748338594445,0.06202768196182259,2,lor_vs_ror_task3,full_standard_plus_gcc
sub-02,0.007964497303690594,0.08552233612381277,2,base1_vs_base2_control,confounds_motion_propofol
sub-03,0.10680011040529486,0.33373785422487934,2,base1_vs_base2_control,confounds_motion_propofol
sub-04,0.013217895844466716,0.1023920195951498,2,base1_vs_base2_control,confounds_motion_propofol
sub-05,0.00620352154260991,0.07615757505009847,2,base1_vs_base2_control,confounds_motion_propofol
sub-06,0.0021452405937156614,0.046567441718800076,2,base1_vs_base2_control,confounds_motion_propofol
sub-07,0.006149465841435087,0.0753966372216622,2,base1_vs_base2_control,confounds_motion_propofol
sub-11,0.1819663313492389,0.4871507673142899,2,base1_vs_base2_control,confounds_motion_propofol
sub-12,0.0007559383818858548,0.023193618530115298,2,base1_vs_base2_control,confounds_motion_propofol
sub-13,0.0008912261317332008,0.023700158405035397,2,base1_vs_base2_control,confounds_motion_propofol
sub-14,0.009754264607302514,0.0905076811699312,2,base1_vs_base2_control,confounds_motion_propofol
sub-15,0.030549642917328156,0.15789346097217072,2,base1_vs_base2_control,confounds_motion_propofol
sub-16,0.0008132419896149829,0.020624853565837403,2,base1_vs_base2_control,confounds_motion_propofol
sub-17,0.0008511067259674546,0.027990892468236134,2,base1_vs_base2_control,confounds_motion_propofol
sub-18,0.0006396299653030532,0.018321122642010985,2,base1_vs_base2_control,confounds_motion_propofol
sub-19,0.001169641549859668,0.027851412491116858,2,base1_vs_base2_control,confounds_motion_propofol
sub-20,0.0006945518389436327,0.019007739228984587,2,base1_vs_base2_control,confounds_motion_propofol
sub-21,0.0010705881966444006,0.02430652832203375,2,base1_vs_base2_control,confounds_motion_propofol
sub-22,0.0006524304355224133,0.018458034171609083,2,base1_vs_base2_control,confounds_motion_propofol
sub-23,0.0011022648725114313,0.02433468385894052,2,base1_vs_base2_control,confounds_motion_propofol
sub-24,0.0017390033269525929,0.038055643726341196,2,base1_vs_base2_control,confounds_motion_propofol
sub-25,0.00047805499845719073,0.016004945842461916,2,base1_vs_base2_control,confounds_motion_propofol
sub-26,0.0015583982709827893,0.032810228520787604,2,base1_vs_base2_control,confounds_motion_propofol
sub-27,0.0010110541790064645,0.03110094882682643,2,base1_vs_base2_control,confounds_motion_propofol
sub-28,0.0008026577708538668,0.02187720702562492,2,base1_vs_base2_control,confounds_motion_propofol
sub-30,0.0008326998085745703,0.02448239509399176,2,base1_vs_base2_control,confounds_motion_propofol
sub-02,0.010877333894817678,0.098217470911254,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-03,0.13498372614313311,0.387591277506429,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-04,0.011110853533890252,0.09528765153123246,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-05,0.010516367818132729,0.09515901477331887,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-06,0.002567765216812871,0.05068336688334604,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-07,0.005412871127912422,0.07147278105932552,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-11,0.18043422722187635,0.4849575319245394,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-12,0.0006056648862195206,0.02100058574950636,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-13,0.0012022286866789833,0.026889713015039545,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-14,0.008038651135220147,0.0813049647657338,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-15,0.07396376013317756,0.2606018286980813,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-16,0.0007593166385982976,0.019907757398401414,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-17,0.0010650844821386847,0.03111054400209639,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-18,0.0007017443329736768,0.019202860391878424,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-19,0.0011080526428511365,0.02658389476009763,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-20,0.0004010730815421658,0.014380793071076753,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-21,0.0006058275907919975,0.018268391875607377,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-22,0.0007927876890267523,0.02038648748421769,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-23,0.0014281575158533182,0.027690040167600984,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-24,0.0015188855628650597,0.03570806181392404,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-25,0.00031869871571905034,0.013069102489415561,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-26,0.001474765436148884,0.03232896186897826,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-27,0.0015666884805241566,0.03854939487707209,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-28,0.0009541546169365168,0.023905744839354138,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-30,0.0005292253840679832,0.020074428781039422,2,base1_vs_base2_control,standard_fc_plus_confounds
sub-02,0.011570094629736703,0.100788628320649,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-03,0.16472930355602802,0.44434791141287394,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-04,0.012540417443222946,0.1008141069512155,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-05,0.010092024345885619,0.09344620670406066,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-06,0.0026235156130906237,0.050798151425632626,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-07,0.005522243729776235,0.07198963412159483,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-11,0.18273755252388035,0.4899935363512608,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-12,0.0005881587585270136,0.02083322347826057,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-13,0.0011106677844665873,0.025948892672809636,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-14,0.008162545222988274,0.0822728819858945,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-15,0.06691442991434995,0.2456175870668779,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-16,0.0007899286526289455,0.02031577644391341,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-17,0.0010612120889882369,0.031037821645490855,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-18,0.0006946945595517988,0.01910549464881549,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-19,0.001108312917606779,0.02670729370007522,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-20,0.0004278379986948819,0.014860307995537713,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-21,0.000655645251930363,0.0190117109913472,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-22,0.0008195828357112747,0.020730395213383598,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-23,0.0015458874873616904,0.028822707011664356,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-24,0.0015829083513678463,0.03614400161048897,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-25,0.00033185019395848254,0.01331135982069938,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-26,0.001529765191906833,0.03280204782123273,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-27,0.0015718415768479336,0.03836244812351395,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-28,0.0010212414827723395,0.024606893720572613,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-30,0.0005262896985405846,0.02006759878115296,2,base1_vs_base2_control,gcc_core_plus_confounds
sub-02,0.01350685392163126,0.10485790722558845,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-03,0.0888387061670492,0.2945572269687961,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-04,0.0014136683770980072,0.037594741188329284,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-05,0.013462144253080316,0.10482146213898051,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-06,0.003896577577932636,0.06310752242719941,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-07,0.011589252097410152,0.09686564642562417,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-11,0.20047010194238754,0.521953822065484,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-12,0.00037781822397071245,0.017670984913803846,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-13,0.0006643229820239078,0.020861137067495747,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-14,0.006483040664202474,0.07217484690598532,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-15,0.0024714049097997203,0.04853967453944358,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-16,0.0005481191282465141,0.016879619648504634,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-17,0.000625738237721234,0.021998530892793255,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-18,0.0003259781369678424,0.01301115325478212,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-19,0.0007752603995368953,0.023456238486955158,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-20,0.0002881952818046219,0.012155624043253611,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-21,0.00031010757786776715,0.012745464552164042,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-22,0.0005698913753839757,0.017209949242003576,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-23,0.0009491835128804225,0.023156604288549872,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-24,0.0032536524086903013,0.0573720369025197,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-25,0.00020285858398553464,0.01060568723969666,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-26,0.0008886176463581997,0.02430069350606389,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-27,0.0014674281171923758,0.03576617541953846,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-28,0.0009509343846262004,0.02484111794099377,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-30,0.0003892264737741511,0.015037905729774915,2,base1_vs_base2_control,gcc_regime_plus_confounds
sub-02,0.014643033435679199,0.10881295398208549,2,base1_vs_base2_control,full_standard_plus_gcc
sub-03,0.08319814985666844,0.2841781809529087,2,base1_vs_base2_control,full_standard_plus_gcc
sub-04,0.0012674280989654944,0.0359559244822489,2,base1_vs_base2_control,full_standard_plus_gcc
sub-05,0.01778961327404279,0.11921194302621155,2,base1_vs_base2_control,full_standard_plus_gcc
sub-06,0.004555692888999732,0.0676842249490892,2,base1_vs_base2_control,full_standard_plus_gcc
sub-07,0.010894830390227707,0.09417902100041603,2,base1_vs_base2_control,full_standard_plus_gcc
sub-11,0.19849757397114462,0.5180382244485002,2,base1_vs_base2_control,full_standard_plus_gcc
sub-12,0.0003508938284590287,0.017019279366824774,2,base1_vs_base2_control,full_standard_plus_gcc
sub-13,0.0007697659597298094,0.02215556117454338,2,base1_vs_base2_control,full_standard_plus_gcc
sub-14,0.005912831146673781,0.06847066108054546,2,base1_vs_base2_control,full_standard_plus_gcc
sub-15,0.003155038860909752,0.05401947732138316,2,base1_vs_base2_control,full_standard_plus_gcc
sub-16,0.000521011478919761,0.016444679971785153,2,base1_vs_base2_control,full_standard_plus_gcc
sub-17,0.0006286784543849412,0.022146163865560682,2,base1_vs_base2_control,full_standard_plus_gcc
sub-18,0.00033099245743098735,0.01311030997531548,2,base1_vs_base2_control,full_standard_plus_gcc
sub-19,0.0007690875879326647,0.022999907224306292,2,base1_vs_base2_control,full_standard_plus_gcc
sub-20,0.00021930047887413942,0.010587623344709442,2,base1_vs_base2_control,full_standard_plus_gcc
sub-21,0.0002284645128865582,0.010929477545665256,2,base1_vs_base2_control,full_standard_plus_gcc
sub-22,0.0005908704197185001,0.01753302714348697,2,base1_vs_base2_control,full_standard_plus_gcc
sub-23,0.000988286419940327,0.023556584130179702,2,base1_vs_base2_control,full_standard_plus_gcc
sub-24,0.0031816069635048827,0.05644557055254337,2,base1_vs_base2_control,full_standard_plus_gcc
sub-25,0.00016491869318427656,0.009603534843907701,2,base1_vs_base2_control,full_standard_plus_gcc
sub-26,0.0008527543613986783,0.023942877076890707,2,base1_vs_base2_control,full_standard_plus_gcc
sub-27,0.0017051339963223865,0.03860755828929769,2,base1_vs_base2_control,full_standard_plus_gcc
sub-28,0.0009796295245238602,0.02531621445614391,2,base1_vs_base2_control,full_standard_plus_gcc
sub-30,0.000322815719108812,0.013743855751487632,2,base1_vs_base2_control,full_standard_plus_gcc
