t,R,D_eff,M_tau,R_ok,D_ok,M_ok,Pi_window,Access_all,subject,condition,filename,band
58.652,0.21032331786528743,66.55249385638007,0.0005310135450811515,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,alpha
60.156,0.2029798848032217,66.50450156507885,0.000765528221307081,False,False,True,0.3333333333333333,0,18,baseline,18-2010-anest 20100331 140.003.set,alpha
61.66,0.2149999089525012,66.54722215190216,0.0011719509717609041,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,alpha
63.164,0.22743080476645386,66.56417995731258,0.0013934196162438688,True,True,False,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,alpha
64.668,0.21152831367282612,66.56254137437668,0.0014439724088977325,True,True,False,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,alpha
66.172,0.2200091173645935,66.55494839952861,0.00124965022582282,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,alpha
67.676,0.22287706249115619,66.54006856115166,0.00043755348713283746,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,alpha
69.18,0.21956362745792465,66.51195451823592,0.00041428429467335056,True,False,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,alpha
70.684,0.20116625052067633,66.5323097206316,0.00047314190802925953,False,True,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,alpha
72.188,0.20217373644594655,66.52021286192993,0.0010392869648103691,False,True,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,alpha
73.692,0.20306752916902446,66.51132511155241,0.0010767286598877734,True,False,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,alpha
75.196,0.23151086592608242,66.53500494347428,0.00045863775865621827,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,alpha
76.7,0.2113596719323101,66.54136929879502,0.0004569781192568887,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,alpha
78.204,0.1917134505896258,66.5084307671204,0.00045879462898344524,False,False,True,0.3333333333333333,0,18,baseline,18-2010-anest 20100331 140.003.set,alpha
79.708,0.19835708082967915,66.51434221063738,0.00027208596782808973,False,True,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,alpha
81.212,0.20550334658179095,66.56161032888531,0.0007711848415700231,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,alpha
82.716,0.24273302132818017,66.6215716477118,0.0009478129632038366,True,False,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,alpha
84.22,0.2210134254607788,66.5214154463986,0.0005541400682931682,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,alpha
85.724,0.2148512791259299,66.53468625679055,0.0010792223164634842,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,alpha
87.228,0.21220992050603799,66.54800919390208,0.0013665319523154433,True,True,False,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,alpha
1.5,0.2097887118768949,66.52424710395816,0.0013929680877327515,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
3.004,0.20948750979188088,66.53066281347463,0.00034402142964789833,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
4.508,0.22791042766536346,66.56358925075997,0.0003555498345762409,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
6.012,0.22435838913926567,66.5642068993324,0.001037367546345161,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
7.516,0.2079159296475455,66.56056112975024,0.0010819319220235018,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
9.02,0.21919922974945,66.56076232265649,0.0008300618817082593,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
10.524,0.22000529020811746,66.57209097451786,0.0007020634205993889,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
12.028,0.21385814517982749,66.53203209659105,0.00023244982744437048,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
13.532,0.20702302831639666,66.5406972231911,0.00025174398268407394,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
15.036,0.20310489104260943,66.53898911839502,0.0003329105443010911,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
16.54,0.21284076581582642,66.57918162911407,0.0003859701184933791,True,False,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
18.044,0.21910862871018266,66.55790524765945,0.00028099276961401215,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
19.548,0.20828765837456847,66.54280988113108,0.0002085246898171876,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
21.052,0.23522695556516668,66.56973587678645,0.00023508732676327064,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
22.556,0.2066619173393033,66.52281296538621,0.0003185131246698467,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
24.06,0.23208361750555023,66.53460079709976,0.0003511004855763956,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
25.564,0.21554279155868727,66.52226447843469,0.00030204647226446965,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
27.068,0.21826280954611318,66.54376894639562,0.00018284994453448465,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
28.572,0.21228439620091216,66.53921120173344,0.0003750173318999601,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
30.076,0.203645991919525,66.52605108639935,0.0005801287539477644,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
31.58,0.20040559116208043,66.52845568820399,0.0005387009537240135,False,True,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
33.084,0.18977844348680054,66.5169198873532,0.0005233732965255311,False,True,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
34.588,0.2123892048768152,66.55751201005644,0.00041233648593728695,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
36.092,0.22435756696436845,66.53441401239348,0.00015754239360510106,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
37.596,0.1992844885779828,66.52153426869468,0.00011823041462449679,False,True,False,0.3333333333333333,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
39.1,0.21876046224993823,66.53524499432906,8.46548381267945e-05,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
40.604,0.2131819342154414,66.54374499202935,0.00017625169723291793,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
42.108,0.22319919496409207,66.54599740024365,0.0001912845326817244,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
43.612,0.21454203816330658,66.5448055025149,0.00022712738684767204,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
45.116,0.217886330789526,66.56654252675231,0.0002477564546815835,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
46.62,0.19998205826213028,66.52103283008537,0.00031902828649862404,False,True,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
48.124,0.20001660213208486,66.51332089885753,0.00046502909279114434,False,True,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
49.628,0.20627501332415044,66.53252598179067,0.00033054672163042667,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
51.132,0.20608094439684496,66.536280075001,0.0001222880909681778,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
52.636,0.20324288564700843,66.51902153319337,0.00037612344764999077,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
54.14,0.20892941997218709,66.52532854033063,0.0005207846965743676,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
55.644,0.20379153831314434,66.54431194447874,0.00046315192848714483,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
57.148,0.2056601033961343,66.51995624426438,0.00032991358228973296,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
58.652,0.22433484535082684,66.54917226969832,0.0002939215735354319,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
60.156,0.2202306907723876,66.55519969728974,0.00041300427179006454,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
61.66,0.21951922994929457,66.56258623981279,0.00034719343052384046,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
63.164,0.22045430255786755,66.52512469133106,0.00020395102776700155,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
64.668,0.20960543503215728,66.5284530330752,0.0002771452115281341,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
66.172,0.21991608965271311,66.5704273834536,0.0003555047230251927,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
67.676,0.21706619470768185,66.53832364413785,0.0003662184263274041,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
69.18,0.21127520199834168,66.55954381649013,0.0007864119784664808,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
70.684,0.20186539895444938,66.53627518829929,0.0008658859574300234,False,True,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
72.188,0.19963634895190915,66.49541607714364,0.00044969135386476464,False,False,True,0.3333333333333333,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
73.692,0.2189646919607929,66.51917742994429,0.0002409020113266632,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
75.196,0.2198829661700688,66.5299706371369,0.00034332678638516426,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
76.7,0.1983753340186548,66.50212510238103,0.00035050027292657246,False,False,True,0.3333333333333333,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
78.204,0.1965669312686012,66.51335977670428,0.00039521740541954565,False,True,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
79.708,0.206486476498549,66.51770391369058,0.0003742118284122494,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
81.212,0.1946781782978517,66.51540656243927,0.0002765663005962044,False,True,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
82.716,0.1962886138153685,66.5059746303957,0.0003612943687240614,False,False,True,0.3333333333333333,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
84.22,0.22227672866766565,66.5527081007874,0.0005163180316961524,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
85.724,0.23229658651950225,66.58832350492071,0.0010084782535900825,True,False,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,alpha
87.228,0.22938559234846523,66.57158805521533,0.0007689686537639113,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,alpha
1.5,0.15559913450403343,66.51426210619756,0.0006690005705652976,True,True,False,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
3.004,0.1547971118677771,66.51830635964625,0.00013471903044934448,True,True,False,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
4.508,0.15310973144679138,66.51310655197496,0.00017968418203405352,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
6.012,0.1478299762173808,66.46099151682694,0.00017256087168432017,True,False,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
7.516,0.14793200641374915,66.4808454792584,0.00014058939450274652,True,False,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
9.02,0.15426205215054142,66.52782369576234,0.0001684495384672373,True,False,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
10.524,0.15609832198561363,66.48283064448154,0.00022391865082237863,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
12.028,0.15092017710672667,66.51816486771665,0.00021292207996511,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
13.532,0.14925459061908894,66.48412740371342,0.00014494972581783624,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
15.036,0.15660722413361072,66.51152243573212,0.0001664722452977681,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
16.54,0.14705397577177726,66.50152274480881,0.00019121380686401722,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
18.044,0.14249664005973736,66.51117413187639,0.0002911292501706606,False,True,False,0.3333333333333333,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
19.548,0.14866462267068267,66.50530273109196,0.0002849291487341346,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
21.052,0.14437273751718113,66.48544423597684,0.0001729898764403441,False,True,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
22.556,0.15296844962535197,66.52491620088634,0.00017952687621579504,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
24.06,0.1562338323855408,66.52288613956897,0.00021328593152370102,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
25.564,0.16027837738482398,66.52381969856955,0.00028654162824225056,True,True,False,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
27.068,0.15190344691708002,66.50703711774322,0.00021804666996733303,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
28.572,0.14620073520381588,66.50319088775412,9.926884268842987e-05,True,True,False,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
30.076,0.14401693189853837,66.48445991376835,0.00018364336428181128,False,True,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
31.58,0.14970493134437562,66.50703949994613,0.00016179310132116926,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
33.084,0.15099596208602895,66.49815853398492,0.00022261847330999103,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
34.588,0.1477400979081573,66.48457284929789,0.00024302481363815503,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
36.092,0.15085537977446165,66.47918346711738,0.0001493728261747412,True,False,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
37.596,0.14803876512291267,66.48226067716044,0.00013632640942208137,True,False,False,0.3333333333333333,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
39.1,0.14723120474744308,66.51865622442176,0.0001571837871778511,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
40.604,0.1388074555825433,66.49481029090464,0.00024496419272003293,False,True,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
42.108,0.15147101603152835,66.49182745002244,0.00027142488580415126,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
43.612,0.16131093218200662,66.5071612726249,0.0002637529935057664,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
45.116,0.15536363594456284,66.5252551882943,0.00018611468903007822,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
46.62,0.15338846333819953,66.5158678708511,0.00014238250577745175,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
48.124,0.153337966529875,66.48842469055836,0.0002467421590658426,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
49.628,0.14568669960447547,66.47704804346529,0.0003383483325936068,True,False,False,0.3333333333333333,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
51.132,0.15108213335265636,66.50649856992003,0.0002604330313755415,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
52.636,0.15861599608237895,66.4988373520958,0.000137762869827729,True,True,False,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
54.14,0.16732711015773435,66.5186531749771,0.00018526284297446094,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
55.644,0.1713050404411935,66.53997428062212,0.00021799968011183016,True,False,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
57.148,0.15733238917089268,66.52182747427001,0.0001702237170383914,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
58.652,0.15333435345307894,66.53228093878543,0.0002518066636370438,True,False,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
60.156,0.14787762726165377,66.5084561999561,0.00022341004457636837,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
61.66,0.14076976002416697,66.49918027622203,0.00015826646752763616,False,True,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
63.164,0.14855003982137868,66.49539546365979,0.00019887162863526067,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
64.668,0.15586280237848166,66.51022906448043,0.0002061266820766148,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
66.172,0.15669039145240624,66.49505885392358,0.00020107579004271787,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
67.676,0.1654716399862728,66.51077524419652,0.00015175242970239463,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
69.18,0.1531895362512797,66.5256462571591,0.00017585840676532673,True,False,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
70.684,0.14959119997989254,66.50796179992818,0.00020173500687813357,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
72.188,0.1530209699214314,66.49294179125123,0.00022685581165157923,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
73.692,0.1663924109799074,66.53919744385064,0.00027967178985054407,True,False,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
75.196,0.16172335029892473,66.52276633027196,0.0002409281878927268,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
76.7,0.15954517168381274,66.49947462234002,0.0001672970968825486,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
78.204,0.1495542348355826,66.51222734539353,0.00014301086208291818,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
79.708,0.1496926532350538,66.49201933771678,0.00012797441729462238,True,True,False,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
81.212,0.1450249266850415,66.49453214043798,0.0001328397562447195,False,True,False,0.3333333333333333,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
82.716,0.14757156061666885,66.4785845105057,0.0001418132479748706,True,False,True,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
84.22,0.16176412017199532,66.52013329524797,0.0004506995624853737,True,True,False,0.6666666666666666,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
85.724,0.16746634067287025,66.52740732255887,0.0004536640904701219,True,False,False,0.3333333333333333,0,18,baseline,18-2010-anest 20100331 140.003.set,gamma
87.228,0.1585562615955295,66.51442875258549,0.00018524392677802734,True,True,True,1.0,1,18,baseline,18-2010-anest 20100331 140.003.set,gamma
1.5,0.14727772186095978,66.50957498629829,0.0007910682999550035,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
3.004,0.14873131859339286,66.511106292176,0.00012735194632647348,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
4.508,0.1434038578998751,66.48042867977809,0.00016213160247677787,False,False,True,0.3333333333333333,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
6.012,0.15246179725426856,66.49569606620452,0.00015920119476774323,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
7.516,0.15544388724444294,66.52320121214197,0.00012343016912402113,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
9.02,0.15359833023961506,66.53522431629744,0.00015218015957950572,True,False,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
10.524,0.15968984627918065,66.54064271233545,0.00019058969872587616,True,False,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
12.028,0.14967873584260008,66.51680702440677,0.0001860650701579144,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
13.532,0.14712697629791344,66.5237697038784,0.00016821986303761972,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
15.036,0.15213257645521708,66.522336718279,0.0002466638697897098,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
16.54,0.14887974045028313,66.47489368581614,0.0002608580942700196,True,False,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
18.044,0.1475011881406825,66.4722313563068,0.00020992773049341017,True,False,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
19.548,0.1537410745643706,66.5261481089913,0.00017836764620089918,True,False,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
21.052,0.1480001313175024,66.45570616353005,0.00010456083879734597,True,False,False,0.3333333333333333,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
22.556,0.15690509816445017,66.52501700370445,0.00022970253257581722,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
24.06,0.14397017012877147,66.50145377098679,0.0002283251023236749,False,True,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
25.564,0.14622850863379466,66.46487988451165,0.0002845791718332203,True,False,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
27.068,0.14873581735083638,66.51048186291877,0.0003256835682824707,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
28.572,0.14844834297215728,66.51547833656383,0.0001887090035401186,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
30.076,0.16280549653420043,66.53764887416887,0.00019601175347361643,True,False,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
31.58,0.149699552015942,66.5084614354695,0.00015706402552827044,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
33.084,0.15169766559639875,66.5113690200515,0.00014148506560392787,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
34.588,0.15398114247721123,66.50837806764397,0.0001716419655801662,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
36.092,0.14717690718311335,66.51574371920987,0.00014285456561109337,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
37.596,0.14721067141044533,66.51118160845024,0.0001738798840267381,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
39.1,0.1622829502339724,66.48668791051489,0.00019008359538214828,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
40.604,0.15797237491688115,66.51180375952936,0.00013062676573202432,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
42.108,0.1570667544061784,66.51391328812575,0.00010993150752964525,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
43.612,0.16099460617307226,66.54101297220664,0.00011318746537713047,True,False,False,0.3333333333333333,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
45.116,0.16333513371119318,66.527270230331,0.00016637433400828276,True,False,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
46.62,0.15075578487929714,66.51890413987535,0.00016487038133322906,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
48.124,0.1425151975681191,66.51691670971364,0.00012119655018707953,False,True,False,0.3333333333333333,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
49.628,0.1546150899751459,66.50262215176845,0.00013441969198207186,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
51.132,0.14826100560825864,66.49739964296727,0.0002358185710822337,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
52.636,0.15132687326247687,66.47521489621464,0.0004122643071386762,True,False,False,0.3333333333333333,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
54.14,0.150805850472633,66.4854917115551,0.00046289917506227545,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
55.644,0.14754549468028785,66.50714308677861,0.0002881156631095083,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
57.148,0.15616620374714513,66.5157989170738,0.00022762726359055771,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
58.652,0.15827559081166692,66.50809848325531,0.0002648250459932219,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
60.156,0.15928606144215318,66.51490180214162,0.00026588306685727787,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
61.66,0.15776193264557564,66.51102052406016,0.00023674488004622217,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
63.164,0.14931513149468448,66.48636784919017,0.00017230810988596201,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
64.668,0.15062985131526108,66.49521818372249,0.00018589028481768576,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
66.172,0.15577696283478565,66.52908566087413,0.0002871183932367785,True,False,False,0.3333333333333333,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
67.676,0.15210744191837952,66.52773974815535,0.0003541733392818791,True,False,False,0.3333333333333333,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
69.18,0.16378953250282546,66.52642577402374,0.00022975473820128323,True,False,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
70.684,0.15726456485270626,66.5053512931839,0.00014574009629489306,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
72.188,0.14949266710424713,66.49531721132065,0.00015328079277622918,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
73.692,0.14124771806928074,66.4903453862082,0.00015502312586245732,False,True,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
75.196,0.1419686769879494,66.49242319139412,0.00024139950898066615,False,True,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
76.7,0.15320393690688458,66.51336404187239,0.0002678226431895742,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
78.204,0.1613220851981666,66.534378019991,0.0002522862256060284,True,False,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
79.708,0.1581253053147843,66.51625510326701,0.00034716340878389085,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
