subject,condition,acq,run,filename,band,n_channels,duration_s,R_mean,D_mean,M_mean,Pi,Access_all,n_windows,theta_power,alpha_power,beta_power,gamma_power,alpha_gamma_ratio,spectral_entropy
1017,sed2,rest,2.0,sub-1017_task-sed2_acq-rest_run-2_eeg.vhdr,alpha,62,60.0,0.0946462901297803,3.8443924068190025,0.0023094089179313,0.7065527065527066,0.452991452991453,117,0.0415860986400227,0.3831628608423255,0.2669059367622599,0.0176618775401835,21.694344780099097,0.8055806131031309
1017,sed,rest,1.0,sub-1017_task-sed_acq-rest_run-1_eeg.vhdr,alpha,62,120.0,0.0982330020672907,3.60477465081299,0.002545085345543,0.7848101265822784,0.5443037974683544,237,0.0510648465351932,0.4284510442997427,0.1738332304801584,0.0167302145241368,25.609417240645843,0.7725715526279191
1017,sed,rest,2.0,sub-1017_task-sed_acq-rest_run-2_eeg.vhdr,alpha,62,120.0,0.09305542685224,3.823917153759924,0.0023128242924871,0.7088607594936709,0.4388185654008439,237,0.0419143931881882,0.3791086183619948,0.2812171402542229,0.0189960891399755,19.95719305950392,0.8128521709230826
1022,awake,EC,,sub-1022_task-awake_acq-EC_eeg.vhdr,alpha,62,120.0,0.1616295429998587,3.260566398274525,0.0043004533514441,0.8312236286919831,0.5822784810126582,237,0.1203722757228148,0.3565636421765245,0.1780822370422974,0.0242890970316584,14.67998755561391,0.8335264617865384
1022,sed2,rest,1.0,sub-1022_task-sed2_acq-rest_run-1_eeg.vhdr,alpha,62,60.0,0.1211416484413312,2.6985402539103704,0.0034580728984649,0.5555555555555555,0.2222222222222222,117,0.1028601034990995,0.4336866026465381,0.0859072608630059,0.0058935220697871,73.58699898592435,0.740187316746165
1022,sed2,rest,2.0,sub-1022_task-sed2_acq-rest_run-2_eeg.vhdr,alpha,62,60.0,0.1208850470412868,2.6391093119579985,0.0033977769220063,0.5413105413105411,0.1196581196581196,117,0.104519773937639,0.3789701087599904,0.0606173241354832,0.0046904127046876,80.79675127530801,0.6893872872958801
1022,sed2,rest,3.0,sub-1022_task-sed2_acq-rest_run-3_eeg.vhdr,alpha,62,60.0,0.1243850947490901,2.7700079932324493,0.0033637206409046,0.50997150997151,0.0427350427350427,117,0.114282631578721,0.3978821898592133,0.0633885730146495,0.0049563126489293,80.27786339606347,0.7061687142650799
1022,sed,rest,1.0,sub-1022_task-sed_acq-rest_run-1_eeg.vhdr,alpha,62,120.0,0.1071130424564841,3.260482832708976,0.0030260239840837,0.5133614627285513,0.0886075949367088,237,0.0780035555024666,0.4450413171155875,0.1551212021424489,0.0094093257660307,47.29789659052564,0.7862748676406448
1022,sed,rest,2.0,sub-1022_task-sed_acq-rest_run-2_eeg.vhdr,alpha,62,120.0,0.1099267320234731,3.052344966324984,0.0030676701859693,0.5358649789029536,0.1308016877637131,237,0.0954240884153699,0.4558793101455764,0.1068919385896235,0.0065768546767315,69.31570370394986,0.7568872452375547
1022,sed,rest,3.0,sub-1022_task-sed_acq-rest_run-3_eeg.vhdr,alpha,62,120.0,0.1089507083137641,3.104353939662785,0.0028958232510157,0.4838255977496483,0.0843881856540084,237,0.0982892612303685,0.4557640722626,0.1143411088641113,0.00686677165727,66.37239374542116,0.7650368326567717
1024,awake,EC,,sub-1024_task-awake_acq-EC_eeg.vhdr,alpha,62,120.0,0.1313717939502497,3.1089218985371163,0.0038759478194694,0.8312236286919831,0.6286919831223629,237,0.1976900353762876,0.3009677293107203,0.1573652396748011,0.0214704123556589,14.017789892022122,0.8315414325986015
1024,sed2,rest,1.0,sub-1024_task-sed2_acq-rest_run-1_eeg.vhdr,alpha,62,60.0,0.1053913507601528,3.372831885783529,0.0028764941928125,0.6096866096866098,0.2649572649572649,117,0.039795206097953,0.3730753475857907,0.3709075019617081,0.0210094445374675,17.75750648251089,0.8504467025305601
1024,sed2,rest,2.0,sub-1024_task-sed2_acq-rest_run-2_eeg.vhdr,alpha,62,60.0,0.1022039975341507,3.2236255130720224,0.0026696254015822,0.5726495726495726,0.1794871794871795,117,0.0482400223522573,0.3796337597632159,0.2152967014935017,0.0114635214073493,33.11667909362594,0.7818925349102142
1024,sed2,rest,3.0,sub-1024_task-sed2_acq-rest_run-3_eeg.vhdr,alpha,62,60.0,0.1000675458169776,2.822432224088145,0.0027395728548958,0.5213675213675213,0.1965811965811965,117,0.0633325668225437,0.2974407756599492,0.0804020081261086,0.0075074755936247,39.61927973138054,0.6321752885150715
1024,sed,rest,1.0,sub-1024_task-sed_acq-rest_run-1_eeg.vhdr,alpha,62,120.0,0.1011042338314056,3.282200949729011,0.002819983348609,0.5625879043600563,0.2151898734177215,237,0.0497585064545972,0.4596865710273712,0.2331658940134817,0.0119312941322235,38.52780477076174,0.8005810952309714
1024,sed,rest,2.0,sub-1024_task-sed_acq-rest_run-2_eeg.vhdr,alpha,62,120.0,0.0976158331312205,3.3008222668078684,0.0025323359460395,0.5161744022503516,0.1729957805907173,237,0.0425651551787216,0.4289422550274329,0.2359225782894239,0.0118843631128246,36.09299471239318,0.7956520095927374
1024,sed,rest,3.0,sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,alpha,62,120.0,0.0985621223589688,3.330832732751708,0.0024494043631512,0.5049226441631505,0.1434599156118143,237,0.0520085153637109,0.4276823503795217,0.1896145336160672,0.0091000944458585,46.99757270400231,0.7636186255515316
1033,awake,EC,,sub-1033_task-awake_acq-EC_eeg.vhdr,alpha,62,120.0,0.1654686740767424,2.165075206731659,0.0029732123685027,0.8312236286919833,0.5864978902953587,237,0.0946150937523568,0.6017234540838474,0.0793752637794167,0.0278115648921055,21.635728028846483,0.7084722643573733
1033,sed2,rest,1.0,sub-1033_task-sed2_acq-rest_run-1_eeg.vhdr,alpha,62,60.0,0.0880669205470193,2.940669692624555,0.0019375500040815,0.3960113960113962,0.0,117,0.2061995553495362,0.339772060349315,0.0660075212626077,0.0063374816114232,53.61310393126299,0.756464138200268
1033,sed2,rest,2.0,sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,alpha,62,60.0,0.0881638343064123,2.941327044218188,0.001919076808041,0.4045584045584046,0.0,117,0.1555466909043988,0.4167544887023379,0.0916299406256925,0.007880729552165,52.88272943397268,0.7761588015079726
1033,sed2,rest,3.0,sub-1033_task-sed2_acq-rest_run-3_eeg.vhdr,alpha,62,60.0,0.097035135945987,2.882025797986951,0.0026021840936072,0.4757834757834758,0.0,117,0.122105308893121,0.3596781085331565,0.0618646337033773,0.0052321708128892,68.743571516886,0.7135653876935202
1033,sed,rest,1.0,sub-1033_task-sed_acq-rest_run-1_eeg.vhdr,alpha,62,120.0,0.1022547304923295,3.005542181609869,0.0033413444875991,0.4275668073136427,0.0126582278481012,237,0.1763164144908081,0.1249125729546639,0.0463976370087221,0.0318738276222869,3.918969959648113,0.6367643861329381
1033,sed,rest,2.0,sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,alpha,62,120.0,0.1011443424605624,3.036486779187608,0.0024825962369142,0.4655414908579465,0.0042194092827004,237,0.131350978493717,0.2845930607046829,0.0723982245314833,0.0073712831316616,38.6083474997276,0.7101109344147634
1033,sed,rest,3.0,sub-1033_task-sed_acq-rest_run-3_eeg.vhdr,alpha,62,120.0,0.0964851883222737,3.041059365069135,0.0022956534982248,0.419127988748242,0.0042194092827004,237,0.1409064537897961,0.3914497974596175,0.0774799854689368,0.0068473061263225,57.16843824137346,0.7558572705750376
1036,awake,EC,,sub-1036_task-awake_acq-EC_eeg.vhdr,alpha,62,120.0,0.1410845374813365,3.839259828820929,0.0044223266132459,0.8312236286919831,0.6075949367088608,237,0.2789463975222825,0.1605484971176977,0.0895211382930357,0.0150627145646887,10.658669552393276,0.7547558954020435
1036,sed2,rest,1.0,sub-1036_task-sed2_acq-rest_run-1_eeg.vhdr,alpha,62,60.0,0.1045476211901424,3.800676300051896,0.0046258422506556,0.4643874643874644,0.0256410256410256,117,0.0842807642533809,0.0940477947501132,0.0331115079211257,0.0047979332264948,19.6017306391776,0.5166398229354346
1036,sed,rest,1.0,sub-1036_task-sed_acq-rest_run-1_eeg.vhdr,alpha,62,120.0,0.1024901724974992,3.3167820562646417,0.0028257599709696,0.5218002812939522,0.1350210970464135,237,0.090859333492408,0.2553451067822893,0.0714494305803293,0.0043739660946936,58.37839187498159,0.6367931348459077
1036,sed,rest,2.0,sub-1036_task-sed_acq-rest_run-2_eeg.vhdr,alpha,62,26.98,0.1062100191631514,3.39336428120373,0.0030120688507861,0.64,0.26,50,0.1098123118772068,0.3664449337702735,0.0843388955102968,0.004460917624604,82.14564009588864,0.7159415327636184
1037,awake,EC,,sub-1037_task-awake_acq-EC_eeg.vhdr,alpha,62,120.0,0.1359427278785255,3.2572233700296533,0.004467705699176,0.8312236286919831,0.6286919831223629,237,0.2155283347222851,0.2659318417997784,0.1027732330783957,0.0219243018901057,12.129546615468822,0.7947620289925847
1045,awake,EC,,sub-1045_task-awake_acq-EC_eeg.vhdr,alpha,62,120.0,0.1730448471977142,2.188230560053813,0.0027710828888957,0.8312236286919831,0.5991561181434599,237,0.1975008827524825,0.509268005314899,0.0644287054528963,0.0171484533371548,29.697605683294537,0.7327065280632299
1045,sed2,rest,1.0,sub-1045_task-sed2_acq-rest_run-1_eeg.vhdr,alpha,62,60.0,0.0974507645402287,2.748862123901194,0.0024556233711562,0.4928774928774929,0.0,117,0.1057071148800871,0.3605837963925544,0.1035360848841319,0.0417781556502339,8.630917061124602,0.798309475943438
1045,sed2,rest,2.0,sub-1045_task-sed2_acq-rest_run-2_eeg.vhdr,alpha,62,60.0,0.0950022175496238,2.8564289100124203,0.0023902316074057,0.4387464387464388,0.0,117,0.0795736596320815,0.4066934432006611,0.1144683380540345,0.0096107238275103,42.316629887355575,0.745192273306238
1045,sed2,rest,3.0,sub-1045_task-sed2_acq-rest_run-3_eeg.vhdr,alpha,62,60.0,0.1185574122943803,2.12497176980843,0.002656154199579,0.6125356125356126,0.1452991452991453,117,0.0551045105822762,0.240789043130707,0.0235360783717228,0.0028398582206231,84.78910718052775,0.5111417580703282
1045,sed,rest,1.0,sub-1045_task-sed_acq-rest_run-1_eeg.vhdr,alpha,62,120.0,0.1088875024165493,2.373844346274035,0.0027808050395302,0.5625879043600563,0.0379746835443038,237,0.063180808047137,0.3753751858340957,0.0656987108535519,0.0050540605514146,74.27200009599326,0.6600032320112776
1045,sed,rest,2.0,sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,alpha,62,120.0,0.0929555054978073,2.949485605067487,0.002300234530084,0.4092827004219409,0.0042194092827004,237,0.086810215299042,0.4135428973071398,0.124677952548597,0.012935264829328,31.970191776634262,0.7708004683708637
1045,sed,rest,3.0,sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,alpha,62,120.0,0.0983047077530487,2.8134522217802878,0.0024212930962573,0.4374120956399437,0.0,237,0.0929916991066737,0.4422444742267474,0.0883285391387072,0.0070006507165931,63.17190959339744,0.7424333406897984
1046,awake,EC,,sub-1046_task-awake_acq-EC_eeg.vhdr,alpha,62,120.0,0.1558254912082044,2.486141893270657,0.0034567145969432,0.8312236286919831,0.5527426160337553,237,0.106109576711975,0.6568896673868153,0.0845324404686682,0.0116020867579457,56.61823437756344,0.7141934429305427
1046,sed2,rest,1.0,sub-1046_task-sed2_acq-rest_run-1_eeg.vhdr,alpha,62,60.0,0.1233261444390008,2.5927808711276894,0.0038831273004758,0.7635327635327636,0.4700854700854701,117,0.1288778695424233,0.517792707639181,0.071832298628693,0.0041272075738189,125.45836337342227,0.7576258964571563
1046,sed2,rest,2.0,sub-1046_task-sed2_acq-rest_run-2_eeg.vhdr,alpha,62,60.0,0.1155034234220859,2.546823241610485,0.0027320637026369,0.7435897435897437,0.358974358974359,117,0.1132930274427353,0.4292048080748674,0.0591959453451385,0.0052680367510006,81.47338909734516,0.7198263221211635
1046,sed,rest,1.0,sub-1046_task-sed_acq-rest_run-1_eeg.vhdr,alpha,62,120.0,0.1218441299366684,2.9374489048270944,0.0041995910699193,0.6765119549929676,0.3248945147679324,237,0.1189398615529614,0.5090130483979994,0.0881213741008399,0.003744455623784,135.9377969467457,0.7709833780670451
1046,sed,rest,2.0,sub-1046_task-sed_acq-rest_run-2_eeg.vhdr,alpha,62,120.0,0.1413041862044233,2.735359098090116,0.0117688380396871,0.6455696202531646,0.2236286919831223,237,0.1098841406232091,0.1865251375604067,0.0593207020726086,0.0168411758804924,11.075541213567416,0.6371734951814798
1054,awake,EC,,sub-1054_task-awake_acq-EC_eeg.vhdr,alpha,62,120.0,0.1175900966000758,3.4815269435853686,0.0033039013034592,0.8312236286919831,0.5907172995780591,237,0.2163622285031294,0.3474884412490421,0.1319516586734896,0.036927289002453,9.41007180940221,0.8207855245152457
1054,sed2,rest,1.0,sub-1054_task-sed2_acq-rest_run-1_eeg.vhdr,alpha,62,60.0,0.1273525554884063,2.821088150860393,0.003146699318137,0.8205128205128205,0.5128205128205128,117,0.0798817100106862,0.2742695268064649,0.0759595204072154,0.0052764175126353,51.980254803130656,0.6333583550672748
1054,sed2,rest,2.0,sub-1054_task-sed2_acq-rest_run-2_eeg.vhdr,alpha,62,60.0,0.1003479689936137,3.2706540700948854,0.0025455305961495,0.8005698005698006,0.5641025641025641,117,0.0958049077401195,0.377263771846166,0.1385189645622207,0.0056768354869148,66.4567033251722,0.7454536182906505
1054,sed,rest,1.0,sub-1054_task-sed_acq-rest_run-1_eeg.vhdr,alpha,62,120.0,0.1032676549141636,3.0596129371093865,0.0027605196130214,0.728551336146273,0.4135021097046413,237,0.1109485331688079,0.4305044374980117,0.1122313682635167,0.005428980453349,79.29747419759909,0.7629659596517516
1054,sed,rest,2.0,sub-1054_task-sed_acq-rest_run-2_eeg.vhdr,alpha,62,120.0,0.0977262518842836,3.1149896223026934,0.0024169551368741,0.6976090014064696,0.3755274261603376,237,0.0962204263976669,0.3253674012540118,0.1017711629338747,0.0067112633545934,48.480797729809765,0.7093161480224193
