t,R,D_eff,M_tau,R_ok,D_ok,M_ok,Pi_window,Access_all,subject,condition,filename,band
64.668,0.15583972903094662,66.5076684049496,7.963307328522518e-05,True,True,False,0.6666666666666666,0,2,moderate,02-2010-anest 20100210 135.014.set,gamma
66.172,0.1448470782405109,66.48512097155206,0.0001577611808810474,False,True,True,0.6666666666666666,0,2,moderate,02-2010-anest 20100210 135.014.set,gamma
67.676,0.15051659079999094,66.48948071347684,0.00019720230798043364,True,True,True,1.0,1,2,moderate,02-2010-anest 20100210 135.014.set,gamma
69.18,0.15543530091940724,66.50136155681123,0.00013219118898557172,True,True,True,1.0,1,2,moderate,02-2010-anest 20100210 135.014.set,gamma
70.684,0.1593152872226886,66.55195434913762,0.00016450912722469816,True,False,True,0.6666666666666666,0,2,moderate,02-2010-anest 20100210 135.014.set,gamma
72.188,0.14799812771666856,66.49070961130909,0.00022947025566114195,True,True,True,1.0,1,2,moderate,02-2010-anest 20100210 135.014.set,gamma
73.692,0.14087214718050187,66.49240792633547,0.00020935226306109878,False,True,True,0.6666666666666666,0,2,moderate,02-2010-anest 20100210 135.014.set,gamma
75.196,0.1541577832052877,66.4971099563406,0.00019534561747398875,True,True,True,1.0,1,2,moderate,02-2010-anest 20100210 135.014.set,gamma
76.7,0.15008344805888116,66.4907431704542,0.0001722654194953195,True,True,True,1.0,1,2,moderate,02-2010-anest 20100210 135.014.set,gamma
78.204,0.1475887836553209,66.52037550848968,0.0001880231549592711,True,True,True,1.0,1,2,moderate,02-2010-anest 20100210 135.014.set,gamma
79.708,0.14669981268976642,66.49223694086048,0.0001761531769260028,False,True,True,0.6666666666666666,0,2,moderate,02-2010-anest 20100210 135.014.set,gamma
81.212,0.14245116195748408,66.49286697855159,0.00012894615129099827,False,True,True,0.6666666666666666,0,2,moderate,02-2010-anest 20100210 135.014.set,gamma
82.716,0.156272217336216,66.50869814063844,0.00018410054143531065,True,True,True,1.0,1,2,moderate,02-2010-anest 20100210 135.014.set,gamma
84.22,0.165803417201183,66.51553970019422,0.00016415548729682136,True,True,True,1.0,1,2,moderate,02-2010-anest 20100210 135.014.set,gamma
85.724,0.15969716625458555,66.53164236076886,9.380169604529679e-05,True,False,False,0.3333333333333333,0,2,moderate,02-2010-anest 20100210 135.014.set,gamma
87.228,0.15921502909015825,66.51196555656259,0.000165019256215574,True,True,True,1.0,1,2,moderate,02-2010-anest 20100210 135.014.set,gamma
